EJERCICIO,NRO_CANCE,NRO_ORDEN,TIPO_BEN,COD_BEN,COD_EMB,COD_CES,FECHA_DE_REGISTRO,FECHA,CUENTA,BANCO,SUCURSAL,CUENTA_BAN,DOCU_TIPO,DOCU_NRO,ORIGEN_TIPO,ORIGEN_NRO,COD_BCE_ITEM,IMPORTE,ESTADO,NRO_OTB,RECHAZO_BANCO_OTB,MARCA_CHA,DIN,FECHA_DE_RETIRO,ASIENTO,CONCILIADO,FECHA_CONCILIA,NRO_RESUMEN
2026,2223,446239,C,5801,,,2026-06-19 00:00:00,2026-06-19 00:00:00,111210129,BP,6952,50139/8,REPA,2223,NO,3016,,570855.6,1,,,,,,25146,N,,
2026,2224,446240,C,9798,,,2026-06-19 00:00:00,2026-06-19 00:00:00,111221500,BP,5098,10099/1,REPA,2224,NO,3017,,2933368.0,1,,,,,,25151,A,2026-06-30 00:00:00,2316
2026,2225,446241,C,130,,,2026-06-19 00:00:00,2026-06-19 00:00:00,111210129,BP,6952,50139/8,REPA,2225,CA,11354892,,149452.81,1,,,E,,,25154,N,,
2026,44,439724,C,10276,,,2026-01-07 00:00:00,2026-01-07 00:00:00,111210131,BP,6952,50139,REPA,44,CM,8716036,,731368.1,1,,,,,,409,N,,
2026,44,439725,C,10276,,,2026-01-07 00:00:00,2026-01-07 00:00:00,111210131,BP,6952,50139,REPA,44,CM,8716037,,731368.1,1,,,,,,409,N,,
2026,46,439727,C,49,,,2026-01-07 00:00:00,2026-01-07 00:00:00,111210131,BP,6952,50139,REPA,46,CM,8716038,,7679729.0,1,,,,,,472,N,,
2026,46,439728,C,49,,,2026-01-07 00:00:00,2026-01-07 00:00:00,111210131,BP,6952,50139,REPA,46,CM,8716039,,7679730.0,1,,,,,,472,N,,
2026,46,439729,C,49,,,2026-01-07 00:00:00,2026-01-07 00:00:00,111210131,BP,6952,50139,REPA,46,CM,8716040,,7679729.23,2,,,,,,501,N,,
2026,46,439730,C,49,,,2026-01-07 00:00:00,2026-01-07 00:00:00,111210131,BP,6952,50139,REPA,46,CM,8716040,,-7679729.23,3,,,,,,,N,,
2026,46,439731,C,49,,,2026-01-07 00:00:00,2026-01-07 00:00:00,111210131,BP,6952,50139,REPA,46,CM,8716041,,7679729.23,1,,,,,,501,N,,
2026,232,440198,C,2360,,,2026-01-20 00:00:00,2026-01-20 00:00:00,111220900,BP,6952,10107/9,REPA,232,NO,260,,12480.0,1,,,,,,2881,A,2026-01-31 00:00:00,2214
2026,232,440199,C,2360,,,2026-01-20 00:00:00,2026-01-20 00:00:00,111210113,BP,6952,10097/7,REPA,232,NO,261,,996752.9,1,,,,,,2881,A,2026-01-31 00:00:00,2213
2026,256,440330,C,9435,,,2026-01-22 00:00:00,2026-01-22 00:00:00,111210131,BP,6952,50139,REPA,256,CM,9008722,,1037544.0,1,,,,,,3310,N,,
2026,256,440331,C,9435,,,2026-01-22 00:00:00,2026-01-22 00:00:00,111210131,BP,6952,50139,REPA,256,CM,9008723,,1037545.0,1,,,,,,3310,N,,
2026,256,440332,C,9435,,,2026-01-22 00:00:00,2026-01-22 00:00:00,111210131,BP,6952,50139,REPA,256,CM,9008724,,1037544.0,1,,,,,,3310,N,,
2026,256,440333,C,9435,,,2026-01-22 00:00:00,2026-01-22 00:00:00,111210131,BP,6952,50139,REPA,256,CM,9008725,,1037543.03,1,,,,,,3310,N,,
2026,257,440334,C,12010,,,2026-01-22 00:00:00,2026-01-22 00:00:00,111210131,BP,6952,50139,REPA,257,CM,9008726,,1279351.0,1,,,,,,3340,N,,
2026,257,440335,C,12010,,,2026-01-22 00:00:00,2026-01-22 00:00:00,111210131,BP,6952,50139,REPA,257,CM,9008727,,1279352.0,1,,,,,,3340,N,,
2026,257,440336,C,12010,,,2026-01-22 00:00:00,2026-01-22 00:00:00,111210131,BP,6952,50139,REPA,257,CM,9008728,,1279351.0,1,,,,,,3340,N,,
2026,257,440337,C,12010,,,2026-01-22 00:00:00,2026-01-22 00:00:00,111210131,BP,6952,50139,REPA,257,CM,9008729,,1279352.0,1,,,,,,3340,N,,
2026,257,440338,C,12010,,,2026-01-22 00:00:00,2026-01-22 00:00:00,111210131,BP,6952,50139,REPA,257,CM,9008730,,1279351.4,1,,,,,,3340,N,,
2026,260,440341,C,5483,,,2026-01-22 00:00:00,2026-01-22 00:00:00,111210131,BP,6952,50139,REPA,260,CM,9008731,,2638121.0,1,,,,,,3371,N,,
2026,260,440343,C,5483,,,2026-01-22 00:00:00,2026-01-22 00:00:00,111210131,BP,6952,50139,REPA,260,CM,9008732,,2638122.0,1,,,,,,3371,N,,
2026,260,440344,C,5483,,,2026-01-22 00:00:00,2026-01-22 00:00:00,111210131,BP,6952,50139,REPA,260,CM,9008733,,2638121.0,1,,,,,,3371,N,,
2026,260,440345,C,5483,,,2026-01-22 00:00:00,2026-01-22 00:00:00,111210131,BP,6952,50139,REPA,260,CM,9008734,,2638122.6,1,,,,,,3371,N,,
2026,263,440348,C,12189,,,2026-01-22 00:00:00,2026-01-22 00:00:00,111210131,BP,6952,50139,REPA,263,CM,9008735,,1864480.0,1,,,,,,3422,N,,
2026,263,440349,C,12189,,,2026-01-22 00:00:00,2026-01-22 00:00:00,111210131,BP,6952,50139,REPA,263,CM,9008736,,1864480.19,1,,,,,,3422,N,,
2026,1055,442641,C,194,,,2026-03-30 00:00:00,2026-03-30 00:00:00,111220807,BN,5098,2740027579,REPA,1055,EB,113,,-7970.56,4,,,,,,12981,N,,
2026,1056,442642,C,194,,,2026-03-30 00:00:00,2026-03-30 00:00:00,111220801,BN,6952,27420017/23,REPA,1056,EB,114,,-21925.2,4,,,,,,12983,N,,
2026,1054,442643,C,2386,,,2026-03-30 00:00:00,2026-03-30 00:00:00,111210127,BP,6952,50110/7,REPA,1054,EB,110,,-425983.48,4,,,,,,12988,M,2026-03-31 00:00:00,
2026,1054,442644,C,2386,,,2026-03-30 00:00:00,2026-03-30 00:00:00,111210119,BP,6952,7400/9,REPA,1054,EB,111,,-111047.39,4,,,,,,12988,M,2026-03-31 00:00:00,
2026,1054,442645,C,2386,,,2026-03-30 00:00:00,2026-03-30 00:00:00,111210101,BP,6952,7096/0,REPA,1054,EB,112,,-20417.01,4,,,,,,12988,M,2026-03-31 00:00:00,
2026,1058,442646,C,57,,,2026-03-30 00:00:00,2026-03-30 00:00:00,111221700,BP,6952,50198/5,REPA,1058,NO,1366,,119300.0,1,,,,,,12989,A,2026-03-31 00:00:00,2235
2026,1059,442649,C,194,,,2026-03-30 00:00:00,2026-03-30 00:00:00,111220801,BN,6952,27420017/23,REPA,1059,EB,115,,6760.56,1,,,,,,12994,N,,
2026,1059,442652,C,194,,,2026-03-30 00:00:00,2026-03-30 00:00:00,111220801,BN,6952,27420017/23,REPA,1059,EB,116,,10962.6,1,,,,,,12994,N,,
2026,1059,442655,C,194,,,2026-03-30 00:00:00,2026-03-30 00:00:00,111220807,BN,5098,2740027579,REPA,1059,EB,117,,1210.0,1,,,,,,12994,N,,
2026,1059,442658,C,194,,,2026-03-30 00:00:00,2026-03-30 00:00:00,111220807,BN,5098,2740027579,REPA,1059,CM,16,,10962.6,1,,,,,,12994,N,,
2026,2473,446905,C,12890,,,2026-07-03 00:00:00,2026-07-03 00:00:00,111210127,BP,6952,50110/7,REPA,2473,NO,3342,,365165.0,1,,,,,,27633,N,,
2026,69,439776,C,8833,,,2026-01-09 00:00:00,2026-01-09 00:00:00,111210129,BP,6952,50139/8,REPA,69,NO,57,,1304100.0,1,,,,,,713,N,,
2026,70,439779,C,10207,,,2026-01-09 00:00:00,2026-01-09 00:00:00,111210129,BP,6952,50139/8,REPA,70,NO,58,,18000.0,1,,,,,,716,N,,
2026,71,439780,C,348,,,2026-01-09 00:00:00,2026-01-09 00:00:00,111210129,BP,6952,50139/8,REPA,71,NO,59,,233000.0,1,,,,,,718,N,,
2026,72,439781,C,11094,,,2026-01-09 00:00:00,2026-01-09 00:00:00,111210129,BP,6952,50139/8,REPA,72,NO,60,,22400.0,1,,,,,,723,N,,
2026,77,439793,C,10638,,,2026-01-09 00:00:00,2026-01-09 00:00:00,111210124,BP,6952,50027/2,REPA,77,NO,64,,1039292.26,1,,,,,,818,A,2026-01-31 00:00:00,2215
2026,78,439794,C,12704,,,2026-01-09 00:00:00,2026-01-09 00:00:00,111210124,BP,6952,50027/2,REPA,78,NO,65,,766909.37,1,,,,,,821,A,2026-01-31 00:00:00,2215
2026,79,439796,C,9794,,,2026-01-09 00:00:00,2026-01-09 00:00:00,111210124,BP,6952,50027/2,REPA,79,NO,66,,971196.0,1,,,,,,824,A,2026-01-31 00:00:00,2215
2026,80,439797,C,12951,,,2026-01-09 00:00:00,2026-01-09 00:00:00,111210129,BP,6952,50139/8,REPA,80,NO,67,,800000.0,1,,,,,,826,N,,
2026,81,439798,C,7661,,,2026-01-09 00:00:00,2026-01-09 00:00:00,111210124,BP,6952,50027/2,REPA,81,NO,68,,727899.68,1,,,,,,828,A,2026-01-31 00:00:00,2215
2026,82,439799,C,11516,,,2026-01-09 00:00:00,2026-01-09 00:00:00,111210124,BP,6952,50027/2,REPA,82,NO,69,,971196.54,1,,,,,,831,A,2026-01-31 00:00:00,2215
2026,83,439800,C,12450,,,2026-01-09 00:00:00,2026-01-09 00:00:00,111210124,BP,6952,50027/2,REPA,83,NO,70,,971196.54,1,,,,,,834,A,2026-01-31 00:00:00,2215
2026,84,439801,C,11513,,,2026-01-09 00:00:00,2026-01-09 00:00:00,111210124,BP,6952,50027/2,REPA,84,NO,71,,971196.54,1,,,,,,837,A,2026-01-31 00:00:00,2215
2026,86,439825,C,11514,,,2026-01-09 00:00:00,2026-01-09 00:00:00,111210124,BP,6952,50027/2,REPA,86,NO,73,,971196.54,1,,,,,,920,A,2026-01-31 00:00:00,2215
2026,168,440357,C,11789,,,2026-01-22 00:00:00,2026-01-16 00:00:00,111210129,BP,6952,50139/8,REPA,168,CA,11354635,,-30000.0,3,,,E,,,,N,,
2026,168,440358,C,11789,,,2026-01-22 00:00:00,2026-01-16 00:00:00,111210129,BP,6952,50139/8,REPA,168,CA,11354663,,30000.0,1,,,E,,,3459,N,,
2026,698,441603,C,863,,,2026-02-27 00:00:00,2026-02-27 00:00:00,111221500,BP,5098,10099/1,REPA,698,NO,865,,69873.38,1,,,,,,9071,A,2026-02-28 00:00:00,2242
2026,699,441604,C,863,,,2026-02-27 00:00:00,2026-02-27 00:00:00,111221500,BP,5098,10099/1,REPA,699,NO,866,,962843.94,1,,,,,,9075,A,2026-02-28 00:00:00,2242
2026,700,441605,C,12965,,,2026-02-27 00:00:00,2026-02-27 00:00:00,111210129,BP,6952,50139/8,REPA,700,NO,867,,1998400.0,1,,,,,,9079,N,,
2026,701,441606,C,10513,,,2026-02-27 00:00:00,2026-02-27 00:00:00,111210128,BP,6952,50113/8,REPA,701,NO,868,,796026.4,1,,,,,,9083,A,2026-02-28 00:00:00,2238
2026,702,441607,C,11539,,,2026-02-27 00:00:00,2026-02-27 00:00:00,111210128,BP,6952,50113/8,REPA,702,NO,869,,3557269.29,1,,,,,,9090,A,2026-02-28 00:00:00,2238
2026,703,441608,C,9264,,,2026-02-27 00:00:00,2026-02-27 00:00:00,111210128,BP,6952,50113/8,REPA,703,NO,870,,2029200.0,1,,,,,,9094,A,2026-02-28 00:00:00,2238
2026,704,441609,C,8999,,,2026-02-27 00:00:00,2026-02-27 00:00:00,111210128,BP,6952,50113/8,REPA,704,NO,871,,2889943.59,1,,,,,,9098,A,2026-02-28 00:00:00,2238
2026,1064,442756,C,57,,,2026-03-31 00:00:00,2026-03-31 00:00:00,111210129,BP,6952,50139/8,REPA,1064,CA,11354753,,144131.57,1,,,E,,,13144,N,,
2026,1066,442806,C,3331,,,2026-03-31 00:00:00,2026-03-31 00:00:00,111210129,BP,6952,50139/8,REPA,1066,NO,1374,,160000.0,1,,,,,,13152,N,,
2026,1067,442807,C,443,,,2026-03-31 00:00:00,2026-03-31 00:00:00,111210129,BP,6952,50139/8,REPA,1067,CA,11354754,,303284.04,1,,,E,,,13154,N,,
2026,1067,442808,C,443,,,2026-03-31 00:00:00,2026-03-31 00:00:00,111210129,BP,6952,50139/8,REPA,1067,CA,11354755,,236715.96,1,,,E,,,13154,N,,
2026,1069,442810,C,8951,,,2026-03-31 00:00:00,2026-03-31 00:00:00,111210129,BP,6952,50139/8,REPA,1069,NO,1376,,120000.0,1,,,,,,13157,N,,
2026,1070,442812,C,12694,,,2026-03-31 00:00:00,2026-03-31 00:00:00,111210129,BP,6952,50139/8,REPA,1070,NO,1377,,616528.0,1,,,,,,13159,N,,
2026,1074,442819,C,7713,,,2026-03-31 00:00:00,2026-03-31 00:00:00,111210129,BP,6952,50139/8,REPA,1074,CA,11354756,,856753.51,1,,,E,,,13170,N,,
2026,1074,442820,C,7713,,,2026-03-31 00:00:00,2026-03-31 00:00:00,111210129,BP,6952,50139/8,REPA,1074,NO,1380,,121856.09,1,,,,,,13170,N,,
2026,1809,444908,C,143,,,2026-05-21 00:00:00,2026-05-21 00:00:00,111221000,BP,6952,10009/0,REPA,1809,NO,2416,,301840.0,1,,,,,,20833,M,2026-05-31 00:00:00,
2026,1810,444911,C,342,,,2026-05-21 00:00:00,2026-05-21 00:00:00,111210129,BP,6952,50139/8,REPA,1810,CA,11354852,,153194.38,1,,,E,,,20835,N,,
2026,1810,444912,C,342,,,2026-05-21 00:00:00,2026-05-21 00:00:00,111210129,BP,6952,50139/8,REPA,1810,NO,2417,,130936.02,1,,,,,,20835,N,,
2026,1811,444913,C,7713,,,2026-05-21 00:00:00,2026-05-21 00:00:00,111210129,BP,6952,50139/8,REPA,1811,CA,11354853,,259539.36,1,,,E,,,20836,N,,
2026,1811,444914,C,7713,,,2026-05-21 00:00:00,2026-05-21 00:00:00,111210129,BP,6952,50139/8,REPA,1811,NO,2418,,478597.44,1,,,,,,20836,N,,
2026,1812,444915,C,4569,,,2026-05-21 00:00:00,2026-05-21 00:00:00,111222000,BP,6952,50297/1,REPA,1812,NO,2420,,7495573.42,1,,,,,,20863,A,2026-05-31 00:00:00,2300
2026,1815,444925,C,7713,,,2026-05-21 00:00:00,2026-05-21 00:00:00,111210129,BP,6952,50139/8,REPA,1815,CA,11354857,,364262.65,1,,,E,,,20902,N,,
2026,1815,444929,C,7713,,,2026-05-21 00:00:00,2026-05-21 00:00:00,111210129,BP,6952,50139/8,REPA,1815,NO,2422,,70954.42,1,,,,,,20902,N,,
2026,1816,444930,C,185,,,2026-05-21 00:00:00,2026-05-21 00:00:00,111210129,BP,6952,50139/8,REPA,1816,CA,11354858,,762760.75,1,,,E,,,20903,N,,
2026,1816,444931,C,185,,,2026-05-21 00:00:00,2026-05-21 00:00:00,111210129,BP,6952,50139/8,REPA,1816,NO,2423,,370574.29,1,,,,,,20903,N,,
2026,2242,446273,C,9994,,,2026-06-19 00:00:00,2026-06-19 00:00:00,111220300,BP,6952,10111/6,REPA,2242,NO,3036,,40545402.42,1,,,,,,25339,A,2026-06-30 00:00:00,2313
2026,2669,447490,C,5011,,,2026-07-16 00:00:00,2026-07-16 00:00:00,111210132,BP,6952,50139,REPA,2669,CM,58796475,,1306631.94,1,,,,,,29145,N,,
2026,495,441060,C,11760,,,2026-02-11 00:00:00,2026-02-11 00:00:00,111210129,BP,6952,50139/8,REPA,495,NO,611,,344674.64,1,,,,,,6751,N,,
2026,496,441063,C,12980,,,2026-02-11 00:00:00,2026-02-11 00:00:00,111210129,BP,6952,50139/8,REPA,496,CA,11354689,,271327.87,1,,,E,,,6755,N,,
2026,496,441066,C,12980,,,2026-02-11 00:00:00,2026-02-11 00:00:00,111210129,BP,6952,50139/8,REPA,496,NO,612,,8496.3,1,,,,,,6755,N,,
2026,497,441069,C,6757,,,2026-02-11 00:00:00,2026-02-11 00:00:00,111210129,BP,6952,50139/8,REPA,497,NO,613,,143000.0,2,,,,,,6769,N,,
2026,497,441070,C,6757,,,2026-02-11 00:00:00,2026-02-11 00:00:00,111210129,BP,6952,50139/8,REPA,497,NO,613,,-143000.0,3,,,,,,,N,,
2026,497,441071,C,6757,,,2026-02-11 00:00:00,2026-02-11 00:00:00,111220100,BP,6952,10087/8,REPA,497,NO,614,,143000.0,1,,,,,,6769,A,2026-02-28 00:00:00,2233
2026,498,441072,C,11214,,,2026-02-11 00:00:00,2026-02-11 00:00:00,111210129,BP,6952,50139/8,REPA,498,CA,11354690,,2987072.82,1,,,E,,,6780,N,,
2026,498,441073,C,11214,,,2026-02-11 00:00:00,2026-02-11 00:00:00,111210129,BP,6952,50139/8,REPA,498,NO,615,,2646.57,1,,,,,,6780,N,,
2026,499,441074,C,11326,,,2026-02-11 00:00:00,2026-02-11 00:00:00,111210129,BP,6952,50139/8,REPA,499,NO,616,,1590475.97,1,,,,,,6781,N,,
2026,501,441076,C,335,,,2026-02-11 00:00:00,2026-02-11 00:00:00,111210129,BP,6952,50139/8,REPA,501,NO,617,,720000.0,1,,,,,,6790,N,,
2026,503,441080,C,10572,,,2026-02-11 00:00:00,2026-02-11 00:00:00,111210129,BP,6952,50139/8,REPA,503,NO,619,,350002.0,1,,,,,,6799,N,,
2026,504,441081,C,10276,,,2026-02-11 00:00:00,2026-02-11 00:00:00,111210129,BP,6952,50139/8,REPA,504,NO,620,,288622.3,1,,,,,,6806,N,,
2026,505,441082,C,10572,,,2026-02-11 00:00:00,2026-02-11 00:00:00,111220900,BP,6952,10107/9,REPA,505,NO,621,,493506.0,1,,,,,,6813,A,2026-02-28 00:00:00,2240
2026,506,441083,C,10276,,,2026-02-11 00:00:00,2026-02-11 00:00:00,111220900,BP,6952,10107/9,REPA,506,NO,622,,22500.8,1,,,,,,6816,A,2026-02-28 00:00:00,2240
2026,507,441084,C,10276,,,2026-02-11 00:00:00,2026-02-11 00:00:00,111221500,BP,5098,10099/1,REPA,507,NO,623,,97610.09,1,,,,,,6820,A,2026-02-28 00:00:00,2242
2026,508,441085,C,10572,,,2026-02-11 00:00:00,2026-02-11 00:00:00,111221500,BP,5098,10099/1,REPA,508,NO,624,,131124.0,1,,,,,,6823,A,2026-02-28 00:00:00,2242
2026,919,442171,C,334,,,2026-03-16 00:00:00,2026-03-16 00:00:00,111210131,BP,6952,50139,REPA,919,CM,9233379,,3078382.0,1,,,,,,11455,N,,
2026,919,442172,C,334,,,2026-03-16 00:00:00,2026-03-16 00:00:00,111210131,BP,6952,50139,REPA,919,CM,9233380,,3078383.0,1,,,,,,11455,N,,
2026,919,442173,C,334,,,2026-03-16 00:00:00,2026-03-16 00:00:00,111210131,BP,6952,50139,REPA,919,CM,9233381,,3078382.0,1,,,,,,11455,N,,
2026,919,442174,C,334,,,2026-03-16 00:00:00,2026-03-16 00:00:00,111210131,BP,6952,50139,REPA,919,CM,9233382,,3078383.63,1,,,,,,11455,N,,
2026,948,442354,C,22,,,2026-03-19 00:00:00,2026-03-18 00:00:00,111210129,BP,6952,50139/8,REPA,948,NO,1179,,-364968.92,4,,,,,,11907,N,,
2026,977,442358,C,12980,,,2026-03-19 00:00:00,2026-03-19 00:00:00,111210129,BP,6952,50139/8,REPA,977,CA,11354742,,47100.0,1,,,E,,,11915,N,,
2026,978,442361,C,12416,,,2026-03-19 00:00:00,2026-03-19 00:00:00,111220900,BP,6952,10107/9,REPA,978,NO,1230,,38655.2,1,,,,,,11917,A,2026-03-31 00:00:00,2257
2026,979,442363,C,12220,,,2026-03-19 00:00:00,2026-03-19 00:00:00,111220100,BP,6952,10087/8,REPA,979,NO,1231,,66841.62,1,,,,,,11922,A,2026-03-31 00:00:00,2255
2026,980,442364,C,9645,,,2026-03-19 00:00:00,2026-03-19 00:00:00,111220900,BP,6952,10107/9,REPA,980,NO,1232,,150000.0,1,,,,,,11925,A,2026-03-31 00:00:00,2257
2026,982,442377,C,12373,,,2026-03-19 00:00:00,2026-03-19 00:00:00,111220900,BP,6952,10107/9,REPA,982,NO,1235,,921321.6,1,,,,,,11929,A,2026-03-31 00:00:00,2257
2026,983,442378,C,4698,,,2026-03-19 00:00:00,2026-03-19 00:00:00,111210129,BP,6952,50139/8,REPA,983,NO,1236,,150000.0,1,,,,,,11937,N,,
2026,984,442379,C,8870,,,2026-03-19 00:00:00,2026-03-19 00:00:00,111210129,BP,6952,50139/8,REPA,984,NO,1237,,150000.0,1,,,,,,11940,N,,
2026,985,442380,C,99,,,2026-03-19 00:00:00,2026-03-19 00:00:00,111210129,BP,6952,50139/8,REPA,985,NO,1238,,88920.0,1,,,,,,11942,N,,
2026,986,442381,C,11378,,,2026-03-19 00:00:00,2026-03-19 00:00:00,111210129,BP,6952,50139/8,REPA,986,NO,1239,,63960.0,1,,,,,,11945,N,,
2026,987,442382,C,9388,,,2026-03-19 00:00:00,2026-03-19 00:00:00,111210129,BP,6952,50139/8,REPA,987,NO,1240,,50000.0,1,,,,,,11950,N,,
2026,988,442383,C,10013,,,2026-03-19 00:00:00,2026-03-19 00:00:00,111210129,BP,6952,50139/8,REPA,988,NO,1241,,150000.0,1,,,,,,11954,N,,
2026,989,442384,C,10365,,,2026-03-19 00:00:00,2026-03-19 00:00:00,111210129,BP,6952,50139/8,REPA,989,NO,1242,,100000.0,1,,,,,,11958,N,,
2026,990,442385,C,12259,,,2026-03-19 00:00:00,2026-03-19 00:00:00,111210129,BP,6952,50139/8,REPA,990,NO,1243,,65000.0,1,,,,,,11960,N,,
2026,991,442386,C,156,,,2026-03-19 00:00:00,2026-03-19 00:00:00,111210129,BP,6952,50139/8,REPA,991,NO,1244,,90000.0,1,,,,,,11962,N,,
2026,992,442387,C,11186,,,2026-03-19 00:00:00,2026-03-19 00:00:00,111210129,BP,6952,50139/8,REPA,992,NO,1245,,100000.0,1,,,,,,11964,N,,
2026,993,442388,C,9351,,,2026-03-19 00:00:00,2026-03-19 00:00:00,111210129,BP,6952,50139/8,REPA,993,NO,1246,,64610.0,1,,,,,,11966,N,,
2026,994,442389,C,8830,,,2026-03-19 00:00:00,2026-03-19 00:00:00,111210129,BP,6952,50139/8,REPA,994,NO,1247,,99400.0,1,,,,,,11969,N,,
2026,995,442390,C,350,,,2026-03-19 00:00:00,2026-03-19 00:00:00,111210129,BP,6952,50139/8,REPA,995,NO,1248,,173656.0,1,,,,,,11973,N,,
2026,996,442394,C,10875,,,2026-03-19 00:00:00,2026-03-19 00:00:00,111210129,BP,6952,50139/8,REPA,996,CA,11354745,,112654.8,1,,,E,,,12020,N,,
2026,997,442395,C,1324,,,2026-03-19 00:00:00,2026-03-19 00:00:00,111210129,BP,6952,50139/8,REPA,997,NO,1249,,1694067.48,1,,,,,,12047,N,,
2026,1685,444579,C,2856,,,2026-05-13 00:00:00,2026-05-13 00:00:00,111221500,BP,5098,10099/1,REPA,1685,NO,2257,,185740.0,1,,,,,,19751,A,2026-05-31 00:00:00,2293
2026,1693,444595,C,10091,,,2026-05-13 00:00:00,2026-05-13 00:00:00,111220900,BP,6952,10107/9,REPA,1693,NO,2260,,225977.52,1,,,,,,19800,A,2026-05-31 00:00:00,2295
2026,1694,444596,C,2194,,,2026-05-13 00:00:00,2026-05-13 00:00:00,111220900,BP,6952,10107/9,REPA,1694,NO,2261,,1195000.0,1,,,,,,19803,A,2026-05-31 00:00:00,2295
2026,1697,444602,C,11217,,,2026-05-13 00:00:00,2026-05-13 00:00:00,111221700,BP,6952,50198/5,REPA,1697,NO,2267,,62720.0,1,,,,,,19812,A,2026-05-31 00:00:00,2299
2026,1698,444603,C,9366,,,2026-05-13 00:00:00,2026-05-13 00:00:00,111221700,BP,6952,50198/5,REPA,1698,NO,2268,,98500.0,1,,,,,,19814,A,2026-05-31 00:00:00,2299
2026,2168,446043,C,9507,,,2026-06-17 00:00:00,2026-06-17 00:00:00,111210131,BP,6952,50139,REPA,2168,CM,10143471,,2836264.58,1,,,,,,24571,N,,
2026,2168,446084,C,9507,,,2026-06-17 00:00:00,2026-06-17 00:00:00,111210131,BP,6952,50139,REPA,2168,CM,10143471,,-2836264.58,4,,,,,,24674,N,,
2026,2175,446085,C,9507,,,2026-06-17 00:00:00,2026-06-17 00:00:00,111210131,BP,6952,50139,REPA,2175,CM,10143472,,2856075.85,2,,,,,,24770,N,,
2026,2175,446103,C,9507,,,2026-06-17 00:00:00,2026-06-17 00:00:00,111210131,BP,6952,50139,REPA,2175,CM,10143472,,-2856075.85,3,,,,,,,N,,
2026,2175,446104,C,9507,,,2026-06-17 00:00:00,2026-06-17 00:00:00,111210131,BP,6952,50139,REPA,2175,CM,110143471,,2856075.85,1,,,,,,24770,N,,
2026,138,439963,C,12418,,,2026-01-15 00:00:00,2026-01-15 00:00:00,111210129,BP,6952,50139/8,REPA,138,NO,125,,1540000.0,1,,,,,,1747,N,,
2026,139,439964,C,6189,,,2026-01-15 00:00:00,2026-01-15 00:00:00,111210129,BP,6952,50139/8,REPA,139,NO,126,,1083701.44,1,,,,,,1749,N,,
2026,140,439965,C,5481,,,2026-01-15 00:00:00,2026-01-15 00:00:00,111210129,BP,6952,50139/8,REPA,140,NO,127,,861923.0,1,,,,,,1751,N,,
2026,141,439966,C,9645,,,2026-01-15 00:00:00,2026-01-15 00:00:00,111210129,BP,6952,50139/8,REPA,141,NO,128,,499880.0,1,,,,,,1753,N,,
2026,143,439975,C,12980,,,2026-01-15 00:00:00,2026-01-15 00:00:00,111210129,BP,6952,50139/8,REPA,143,NO,129,,7885.0,1,,,,,,1865,N,,
2026,146,439989,C,393,,,2026-01-15 00:00:00,2026-01-15 00:00:00,111221000,BP,6952,10009/0,REPA,146,NO,131,,903323.7,1,,,,,,1881,A,2026-01-31 00:00:00,2228
2026,143,439981,C,12980,,,2026-01-15 00:00:00,2026-01-15 00:00:00,111210129,BP,6952,50139/8,REPA,143,CA,11354631,,450022.06,1,,,E,,,1865,N,,
2026,144,439984,C,9224,,,2026-01-15 00:00:00,2026-01-15 00:00:00,111210129,BP,6952,50139/8,REPA,144,CA,11354632,,202566.0,1,,,E,,,1869,N,,
2026,144,439985,C,9224,,,2026-01-15 00:00:00,2026-01-15 00:00:00,111210129,BP,6952,50139/8,REPA,144,NO,130,,380067.48,1,,,,,,1869,N,,
2026,145,439986,C,493,,,2026-01-15 00:00:00,2026-01-15 00:00:00,111221000,BP,6952,10009/0,REPA,145,CM,92166862,,23410.04,1,,,,,,1878,M,2026-01-31 00:00:00,
2026,146,439992,C,394,,,2026-01-15 00:00:00,2026-01-15 00:00:00,111221000,BP,6952,10009/0,REPA,146,NO,132,,309710.99,1,,,,,,1881,A,2026-01-31 00:00:00,2228
2026,146,439995,C,9502,,,2026-01-15 00:00:00,2026-01-15 00:00:00,111221000,BP,6952,10009/0,REPA,146,NO,133,,77427.75,1,,,,,,1881,A,2026-01-31 00:00:00,2228
2026,147,439998,C,6214,,,2026-01-15 00:00:00,2026-01-15 00:00:00,111210129,BP,6952,50139/8,REPA,147,CA,11354633,,80536.49,1,,,E,,,1884,N,,
2026,147,440001,C,6214,,,2026-01-15 00:00:00,2026-01-15 00:00:00,111210129,BP,6952,50139/8,REPA,147,CA,11354633,,-80536.49,4,,,E,,,1888,N,,
2026,148,440002,C,6214,,,2026-01-15 00:00:00,2026-01-15 00:00:00,111221700,BP,6952,50198/5,REPA,148,CM,88797727,,80536.49,1,,,,,,1889,M,2026-01-31 00:00:00,
2026,149,440005,C,5851,,,2026-01-15 00:00:00,2026-01-15 00:00:00,111210129,BP,6952,50139/8,REPA,149,NO,134,,226417.14,1,,,,,,1892,N,,
2026,628,441471,C,12189,,,2026-02-24 00:00:00,2026-02-23 00:00:00,111210129,BP,6952,50139/8,REPA,628,CA,11354703,,-1023453.37,4,,,E,,,8430,N,,
