ANIO_PRESUP,JURISDICCION,PROGRAMA,ACTIV_PROY,ACTIV_OBRA,FECHA_REGIS,DESCRIPCION1,DESCRIPCION2,DESCRIPCION3,DESCRIPCION4,DESCRIPCION5,DESCRIPCION6
2007,1110104000,17,0,0,2006-10-04 08:32:42,"REALIZAMOS CONTROLES DEL ESTADO SANITARIO DE ALIMENTOS PARA CONSUMOS EN COMERCIOS, PROVEEDORES Y OPLANTAS FIRGORÍFICAS
INSCRIPCION DE PROUCTOS ALIMENTICIOS DE FABRICAS LOCALES EN EL ORDEN PROIVINCIAL Y NACIONAL
VIGILANCIA DE ZOONOZIS EN GENERAL , CONTROL ANTIRRABICO, CONTROL DE PERROS CALLEJEROS Y/O PERJUDICIALES, DIFUSION Y EDUCACION PARA LA SALUD EN PLAGAS, LABORATORIO DE ANALISIS DE TRIQUINOSIS PARA CONTROL DE PRODUCTOS CARNEOS EN EL PARTIDO ",,,,,
2007,1110105000,27,0,0,2006-10-14 09:28:22,"EL PROGRAMA CULTURAL GENERAL DISEÑADO QUE YA SE ESTA REALIZANDO EN LOS ULTIMOS AÑOS TIENE COMO OBJETIVOS EL PROMOVER LA REUNION, LA PARTICIPACION Y LA VIDA ASOCIATIVA.
LOS DISTINTOS PROGRAMAS QUE SE EJECUTAN Y CONTINUARAN EJECUTANDO TIENEN COMO EJE EL TRABAJAR CON TODA LA POBLACION PONIENDO ENFASIS EN LOS JOVENES Y LA TERCERA EDAD.
TODOS LOS PROGRAMAS TENDEMOS A REALIZARLOS EN FORMA DESCENTRALIZADA REFORZANDO A LAS ONG FAVORECIENDO LAS RELACIONES DE LA VIDA COTIDIANA, BARRIAL Y COMUNITARIA EN TODA SUS FORMAS.
ESTE EJE PROGRAMATICO COMENZARA A INTENSIFICARSE CON EL AGREGADO A PARTIR DE ESTE AÑO DE: REINSTALACION DEL MUSEO HISTORICO REGIONAL EN SEDE PROPIA. CREACION DEL MUSEO ARQUEOLOGICO Y PALEONTOLOGICO MAPU DEL TUYU. PROGRAMA NUESTROS PUEBLOS ORIGINARIOS, PROGRAMA DE RESCATE ARQUEOLOGICO A TRAVES DE LOS ARQUEOLOGOS INVESTIGADORES DEL CONICET, PROGRAMACION ANUAL DE CINE EN LA CASA DE LA CULTURA Y PUESTA EN FUNCIONAMIENTO DEL ARCHIVO HISTORICO MUNICIPAL Y A RAIZ DE LA CELEBRACION EN EL AÑO 2007 DEL CENTENARIO DE GENERAL MADARIAGA.",,,,,
2007,1110102000,45,0,0,2006-10-26 12:17:26,"REALIZACION DE EVENTOS EN CONMEMORACION DE LOS CIEN AÑOS DE LA CIUDAD DE GENERAL JUAN MADARIAGA.
POR LA IMPORTANCIA DE ESTE HECHO HISTORICO SE CONVOCO A LA COMUNIDAD A FIN DE PARTIPAR Y ELABORAR Y DESARROLLAR EN CONJUNTO CON EL GOBIERNO MUNICIPAL UNA SERIE DE CHARLAS SOBRE HISTORIA LOCAL, CONFERENCIAS SOBRE DEPORTES, RITMOS, DANZAS, CONCURSOS DE POEMOS, DANZAS FOLKLORICAS, PROGRAMAS EDUCATIVOS Y TURISTICOS, MUESTRAS Y EXPOSICIONES FOTOGRAFICAS, PINTURAS, EXPOSICION DE BANDERAS Y ESCUDOS, AUDIOVISUALES, FERIA DE LAS COLECTIVIDADES, PUBLICACION DEL LIBRO DEL CENTENARIO, COMPETENCIAS DEPORTIVAS Y OBRAS COMO UN ANFITEATRO Y UN MONUMENTO.
",,,,,
2007,1110109000,46,0,0,2006-10-26 12:19:12,MEDIANTE EVENTOS TANTO DEPORTIVOS COMO CULTURALES SE LE DARA UNA ATENCION ESPECIFICA A LAS PERSONAS DE MAS DE 50 AÑOS NO SOLO PARA PARTICIPAR EN LOS TORNEOS BONAERENSES TANTO EN EL AREA DEPORTIVO COMO CULTURAL SINO PARA DURANTE TODO EL AÑO REALIZAR ACTIVIDADES CON PERSONAS DE EDAD AVANZADA EN COORDINACION CON INSTITUCIONES DE NUESTRO MEDIO COMO EL CENTRO DE JUBILADOS Y PENSIONADOS.,,,,,
2007,1110103000,51,0,0,2006-10-31 07:10:39,PLAN DE OBRAS MUNICIPALES QUE SE PROYECTAN REALIZAR DURANTE EL AÑO 2007.,,,,,
2008,1110108000,29,0,0,2007-12-24 11:35:36,"ESTIMULO PARA EL DESARROLLO, LA PRODUCCION Y EL EMPLEO.
DEFENSA DE LOS DERECHOS DE LOS CONSUMIDORES Y USUARIOS.
CAPACITACION LABORAL Y EMPRESARIAL PARA NUESTRA COMUNIDAD.
CONSERVACION DE ESPACIOS PUBLICOS Y VIVERO MUNICIPAL.",,,,,
2008,1110110000,30,0,0,2007-12-23 10:37:54,"Consolidaremos la oferta turística local existente y potencial para que Madariaga se convierta en un centro turístico de excursión y estadía.
La imagen deseada o fin es que la actividad turística se desarrolle en el Partido de Madariaga en el marco de un turismo sustentable, armónico y competitivo.",,,,,
2008,1110103000,18,0,0,2007-12-18 20:26:34,"SE REALIZA EL MANTENIMIENTO Y MEJORADO DE LAS CALLES DEL CASCO URBANO. 
CONTROL Y GESTION DE LAS OBRAS PARTICULARES.
CONTROL Y GESTION DEL CATASTRO URBANO Y RURAL DEL PARTIDO.
DESMALEZAMIENTO DE ESPACIOS PUBLICOS, REPARACION DE CALZADAS Y BACHEO. 
REPARACION Y MANTENIMIENTO DE MAQUINAS Y HERRAMIENTAS MUNICIPALES.
LIMPIEZA DE CANALES PLUVIALES DE LA CIUDAD Y DE BOCAS DE TORMENTA.
",,,,,
2008,1110103000,19,0,0,2007-12-13 17:38:31,"BRINDAMOS EL SERVICIO DE ALUMBRADO A LA CIUDAD, REPOSICION DE LAMPARAS E INSTALACION DE NUEVAS LUMINARIAS DE IODO Y VAPOR DE MERCURIO.",,,,,
2008,1110103000,20,0,0,2007-12-13 17:38:31,"SE PROVEE ESPACIO PARA LA INHUMACION, MANTENIMIENTO  DE LAS INSTALACIONES, CONSTRUCCION DE NUEVOS NICHOS Y SERVICIOS COMUNES.
CONSERVACION DE LOS ESPACIOS VERDES COMUNES, CONTROL DE PLAGAS Y REDUCCIONES.
",,,,,
2008,1110103000,21,0,0,2007-12-13 17:38:31,"REALIZAMOS LA RECOLECCION Y DISPOSICION FINAL DE RESIDUOS SOLIDOS URBANOS. SE REALIZA LA RECOLECCION DE RESIDUOS NO DOMICILIARIOS COMO TIERRA, RAMAS, ESCOMBROS, ETC.",,,,,
2008,1110103000,22,0,0,2007-12-18 20:32:23,REALIZAMOS EL BARRIDO MANUAL DE LAS CALLES PAVIMENTADAS Y ESPACIOS PUBLICOS COMUNITARIOS.,,,,,
2008,1110109000,28,0,0,2007-12-27 19:43:57,"Mediante la Promoción del deporte logramos que el mismo sea un instrumento de inclusión social, sea un medio para que todos los sectores de nuestra comunidad tenga una real igualdad de oportunidades para mejorar su calidad de vida.
Con programas y proyectos estrategicos integrales que vinculan al deporte con la discapacidad, la tercera edad, la juventud, la recuperación de los espacios publicos y el fortalecimiento de las instituciones medias; articulados con las áreas de Salud, Cultura, Acción Social, Educación y entidades intermedias. Con el objetivo dirigido a recrear una juventud sana, competitiva, idealista, solidaria, participativa y promotora de actividades que potencien y dinamicen a toda la comunidad.

",,,,,
2008,1110106000,24,0,0,2007-12-15 20:35:17,"ASISTIMOS A LAS FAMILIAS POR DEBAJO DE LA LINEA DE LA POBREZA.
BRINDAMOS ASISTENCIA ALIMENTARIA, EN SALUD, TRANSPORTE Y MEJORAMIENTO DE VIVIENDAS PRECARIAS.
REALIZAMOS TRAMITES ANTE LOS ORGANISMOS CORRESPONDIENTES A FIN DE FACILITAR EL ACCESO A BENEFICIOS SOCIALES DE LA POBLACION.
TRABAJAMOS EN COORDINACION CON LA JUSTICIA, CON LA POLICIA COMUNAL Y CON LA SECRETARIA DE SALUD.
REALIZAMOS TRABAJOS COORDINADOS CON LA SECRETARIA DE SALUD Y LAS ONG PARA LAS DISTINTAS PROBLEMATICAS QUE HACEN A LAS ADICCIONES Y PROBLEMAS DE NIÑEZ.

",,,,,
2008,1110106000,25,0,0,2007-12-15 20:36:40,"RECEPCIONAMOS NIÑOS QUE NO CONCURREN A ESTABLECIMIENTOS PREESCOLARES BRINDANDO ATENCION Y DANDO PRIORIDAD A LAS FAMILIAS CUYOS PADRES TRABAJAN Y QUE NO CUENTAN CON POSIBILIDADES DE HACER FRENTE A SERVICIOS PRIVADOS.
BRINDAMOS ATENCION A LA NIÑEZ EN UN MARCO LUDICO-EDUCATIVO.",,,,,
2008,1110104000,16,0,0,2007-12-27 13:26:47,"Se realizan campañas de prevención y educación en materia de salud para la población.
La salud se atiende en los niveles primero y segundo.
Con interacción entre los establecimientos privados y los estatales.
El tercer nivel se atiende con derivaciones a centros de mayor complejidad.


",,,,,
2008,1110104000,17,0,0,2007-12-21 14:31:39,"REALIZAMOS CONTROLES DEL ESTADO SANITARIO DE ALIMENTOS PARA CONSUMOS EN COMERCIOS, PROVEEDORES Y/ O PLANTAS FIRGORÍFICAS
INSCRIPCION DE PRODUCTOS ALIMENTICIOS DE FABRICAS LOCALES EN EL ORDEN PROIVINCIAL Y NACIONAL
VIGILANCIA DE ZOONOZIS EN GENERAL , CONTROL ANTIRRABICO, CONTROL DE PERROS CALLEJEROS Y/O PERJUDICIALES, DIFUSION Y EDUCACION PARA LA SALUD EN PLAGAS, LABORATORIO DE ANALISIS DE TRIQUINOSIS PARA CONTROL DE PRODUCTOS CARNEOS EN EL PARTIDO ",,,,,
2008,1110105000,27,0,0,2007-12-26 18:17:48,"Con los objetivos claros de promover la inclusión, la participación, el respeto, el diálogo y la vida asociativa, el programa educativo cultural que se viene realizando en los últimos años ha tenido una inserción plena y favorable en la comunidad.
Los distintos proyectos que se han realizado y que se van a realizar continuarán en la senda que tiene como eje el trabajar con toda la población, especialmente con los chicos y los jóvenes que son las víctimas primarias de las desigualdades sociales.
La descentralización en la ejecución de los programas será profundizada, favoreciendo a las ONG (Clubes, Sociedades de Fomento) en todas sus formas.
Los ejes programáticos seran intensificados desde este año, con el agregado de la instalación de los museos histórico-regionales, que permitirán desarrollar actividades permanentes con toda la comunidad educativa que son mas de cinco mil alumnos en todos los niveles.
Los nuevos programas de desarrollo de cine que será gratuito para los chicos y de rescate de nuestro patrimonio tangible e intangible profundizarán el trabajo sobre nuestra identidada cultural.
",,,,,
2008,1110109000,46,0,0,2007-12-27 19:48:45,"Mediante eventos tanto deportivos como culturales se le dara una atención especifica a personas de más de 55 años, no solo para participar en los torneos bonaerenses sino tambien en eventos deportivo, culturales y recreativos locales y regionales coordinados con instituciones civiles, sociales y deportivas interesadas en programas que incluyan esta franja importante de nuestra comunidad.  ",,,,,
2008,1110103000,51,0,0,2007-12-26 10:51:09,PLAN DE OBRAS MUNICIPALES QUE SE PROYECTAN REALIZAR DURANTE EL AÑO 2008.,,,,,
2008,1110113000,42,0,0,2007-12-18 14:01:58,"Por el area comercio cumplimos con las normativas vigentes por medio de las ordenanzas municipales para tener un ordenamiento en la habilitación y funcionamiento de las actividades comerciales.
Con respecto a tránsito con los empleados con los que se cuenta se intenta llevar a cabo una tarea de docencia control y organización de la via publica como asi tambien regularizar y hacer en forma responsable la entrega de registros habilitantes.
Con respecto a lo que es seguridad intentamos brindarle la mayor colaboración a la seguridad pública con medios técnicos y recursos humanos legalmente dispuestos.",,,,,
2008,1110113000,43,0,0,2007-12-26 12:08:13,"Manejo de la Caja Chica de la Policía Comunal con fondos que envia la Provincia para gastos combustibles, lubricantes, librerias y reparaciones de móviles y dependencia.",,,,,
2009,1110108000,29,0,0,2008-08-31 11:16:25,"ESTIMULO PARA EL DESARROLLO, LA PRODUCCION Y EL EMPLEO.
DEFENSA DE LOS DERECHOS DE LOS CONSUMIDORES Y USUARIOS.
CAPACITACION LABORAL Y EMPRESARIAL PARA NUESTRA COMUNIDAD.
CONSERVACION DE ESPACIOS PUBLICOS Y VIVERO MUNICIPAL.",,,,,
2009,1110110000,30,0,0,2008-10-30 18:38:38,"Consolidaremos la oferta turística local existente y potencial para que Madariaga se convierta en un centro turístico de excursión y estadía.
La imagen deseada o fin es que la actividad turística se desarrolle en el Partido de Madariaga en el marco de un turismo sustentable, armónico y competitivo.",,,,,
2009,1110103000,18,0,0,2008-08-31 11:16:25,"SE REALIZA EL MANTENIMIENTO Y MEJORADO DE LAS CALLES DEL CASCO URBANO. 
CONTROL Y GESTION DE LAS OBRAS PARTICULARES.
CONTROL Y GESTION DEL CATASTRO URBANO Y RURAL DEL PARTIDO.
DESMALEZAMIENTO DE ESPACIOS PUBLICOS, REPARACION DE CALZADAS Y BACHEO. 
REPARACION Y MANTENIMIENTO DE MAQUINAS Y HERRAMIENTAS MUNICIPALES.
LIMPIEZA DE CANALES PLUVIALES DE LA CIUDAD Y DE BOCAS DE TORMENTA.
",,,,,
2009,1110103000,19,0,0,2008-08-31 11:16:25,"BRINDAMOS EL SERVICIO DE ALUMBRADO A LA CIUDAD, REPOSICION DE LAMPARAS E INSTALACION DE NUEVAS LUMINARIAS DE IODO Y VAPOR DE MERCURIO.",,,,,
2009,1110103000,20,0,0,2008-08-31 11:16:25,"SE PROVEE ESPACIO PARA LA INHUMACION, MANTENIMIENTO  DE LAS INSTALACIONES, CONSTRUCCION DE NUEVOS NICHOS Y SERVICIOS COMUNES.
CONSERVACION DE LOS ESPACIOS VERDES COMUNES, CONTROL DE PLAGAS Y REDUCCIONES.
",,,,,
2009,1110103000,21,0,0,2008-08-31 11:16:25,"REALIZAMOS LA RECOLECCION Y DISPOSICION FINAL DE RESIDUOS SOLIDOS URBANOS. SE REALIZA LA RECOLECCION DE RESIDUOS NO DOMICILIARIOS COMO TIERRA, RAMAS, ESCOMBROS, ETC.",,,,,
2009,1110103000,22,0,0,2008-08-31 11:16:25,REALIZAMOS EL BARRIDO MANUAL DE LAS CALLES PAVIMENTADAS Y ESPACIOS PUBLICOS COMUNITARIOS.,,,,,
2009,1110109000,28,0,0,2008-08-31 11:16:25,"Mediante la Promoción del deporte logramos que el mismo sea un instrumento de inclusión social, sea un medio para que todos los sectores de nuestra comunidad tenga una real igualdad de oportunidades para mejorar su calidad de vida.
Con programas y proyectos estrategicos integrales que vinculan al deporte con la discapacidad, la tercera edad, la juventud, la recuperación de los espacios publicos y el fortalecimiento de las instituciones medias; articulados con las áreas de Salud, Cultura, Acción Social, Educación y entidades intermedias. Con el objetivo dirigido a recrear una juventud sana, competitiva, idealista, solidaria, participativa y promotora de actividades que potencien y dinamicen a toda la comunidad.

",,,,,
2009,1110106000,24,0,0,2008-08-31 11:16:25,"ASISTIMOS A LAS FAMILIAS POR DEBAJO DE LA LINEA DE LA POBREZA.
BRINDAMOS ASISTENCIA ALIMENTARIA, EN SALUD, TRANSPORTE Y MEJORAMIENTO DE VIVIENDAS PRECARIAS.
REALIZAMOS TRAMITES ANTE LOS ORGANISMOS CORRESPONDIENTES A FIN DE FACILITAR EL ACCESO A BENEFICIOS SOCIALES DE LA POBLACION.
TRABAJAMOS EN COORDINACION CON LA JUSTICIA, CON LA POLICIA COMUNAL Y CON LA SECRETARIA DE SALUD.
REALIZAMOS TRABAJOS COORDINADOS CON LA SECRETARIA DE SALUD Y LAS ONG PARA LAS DISTINTAS PROBLEMATICAS QUE HACEN A LAS ADICCIONES Y PROBLEMAS DE NIÑEZ.

",,,,,
2009,1110106000,25,0,0,2008-08-31 11:16:25,"RECEPCIONAMOS NIÑOS QUE NO CONCURREN A ESTABLECIMIENTOS PREESCOLARES BRINDANDO ATENCION Y DANDO PRIORIDAD A LAS FAMILIAS CUYOS PADRES TRABAJAN Y QUE NO CUENTAN CON POSIBILIDADES DE HACER FRENTE A SERVICIOS PRIVADOS.
BRINDAMOS ATENCION A LA NIÑEZ EN UN MARCO LUDICO-EDUCATIVO.",,,,,
2009,1110104000,16,0,0,2008-08-31 11:16:25,"Se realizan campañas de prevención y educación en materia de salud para la población.
La salud se atiende en los niveles primero y segundo.
Con interacción entre los establecimientos privados y los estatales.
El tercer nivel se atiende con derivaciones a centros de mayor complejidad.


",,,,,
2009,1110104000,17,0,0,2008-08-31 11:16:25,"REALIZAMOS CONTROLES DEL ESTADO SANITARIO DE ALIMENTOS PARA CONSUMOS EN COMERCIOS, PROVEEDORES Y/ O PLANTAS FIRGORÍFICAS
INSCRIPCION DE PRODUCTOS ALIMENTICIOS DE FABRICAS LOCALES EN EL ORDEN PROIVINCIAL Y NACIONAL
VIGILANCIA DE ZOONOZIS EN GENERAL , CONTROL ANTIRRABICO, CONTROL DE PERROS CALLEJEROS Y/O PERJUDICIALES, DIFUSION Y EDUCACION PARA LA SALUD EN PLAGAS, LABORATORIO DE ANALISIS DE TRIQUINOSIS PARA CONTROL DE PRODUCTOS CARNEOS EN EL PARTIDO ",,,,,
2009,1110105000,27,0,0,2008-10-25 16:52:01,"Con los objetivos claros de promover la inclusión, la participación, el respeto, el diálogo y la vida asociativa, el programa educativo cultural que se viene realizando en los últimos años ha tenido una inserción plena y favorable en la comunidad.
Los distintos proyectos que se han realizado y que se van a realizar continuarán en la senda que tiene como eje el trabajar con toda la población, especialmente con los chicos y los jóvenes que son las víctimas primarias de las desigualdades sociales.
La descentralización en la ejecución de los programas será profundizada, favoreciendo a las ONG (Clubes, Sociedades de Fomento) en todas sus formas.
Los ejes programáticos seran intensificados desde este año, con el agregado de la instalación de los museos histórico-regionales y Tuyú Mapu, y del archivo histórico municipal, que permitirán desarrollar actividades permanentes con toda la comunidad educativa que son mas de cinco mil alumnos en todos los niveles.
Los nuevos programas de desarrollo de cine que será gratuito para los chicos y de rescate de nuestro patrimonio tangible e intangible profundizarán el trabajo sobre nuestra identidad cultural. Se elevarán los proyectos de creación del Museo Municipal de Bellas Artes (mediante un convenio con una ONG) y Anfiteatro Municipal. 
",,,,,
2009,1110109000,46,0,0,2008-12-03 21:30:30,"Mediante eventos tanto deportivos como culturales se le dará una atención especifica a personas de más de 55 años, no solo para participar en los torneos Buenos Aires la Provincia sino tambien en eventos deportivos, culturales y recreativos locales y regionales coordinados con instituciones civiles, sociales y deportivas interesadas en programas que incluyan esta franja importante de nuestra comunidad.  ",,,,,
2009,1110103000,51,0,0,2008-11-08 11:26:05,PLAN DE OBRAS MUNICIPALES QUE SE PROYECTAN REALIZAR DURANTE EL AÑO 2009.,,,,,
2009,1110113000,42,0,0,2008-08-31 11:16:25,"Por el area comercio cumplimos con las normativas vigentes por medio de las ordenanzas municipales para tener un ordenamiento en la habilitación y funcionamiento de las actividades comerciales.
Con respecto a tránsito con los empleados con los que se cuenta se intenta llevar a cabo una tarea de docencia control y organización de la via publica como asi tambien regularizar y hacer en forma responsable la entrega de registros habilitantes.
Con respecto a lo que es seguridad intentamos brindarle la mayor colaboración a la seguridad pública con medios técnicos y recursos humanos legalmente dispuestos.",,,,,
2009,1110113000,43,0,0,2008-08-31 11:16:25,"Manejo de la Caja Chica de la Policía Comunal con fondos que envia la Provincia para gastos combustibles, lubricantes, librerias y reparaciones de móviles y dependencia.",,,,,
2009,1110108000,45,0,0,2008-11-27 19:27:51,"ETAPA DE CAPACITACION, CONCIENTIZACION Y DIFUSION DE POLITICAS SUSTENTABLES DE PRESERVACION DEL MEDIO AMBIENTE.
COMIENZO DE RECOLECCION DIFERENCIADA DE RESIDUOS.
TRATAMIENTO Y CLASIFICACION DE RESIDUOS INORGANICOS.
",,,,,
2009,1110113000,47,0,0,2009-01-12 10:52:12,Programa de apoyo a los Bomberos Voluntarios de General Madariaga.,,,,,
2010,1110108000,29,0,0,2009-10-27 11:33:20,"ESTIMULO PARA EL DESARROLLO, LA PRODUCCIÓN Y EL EMPLEO.
DEFENSA DE LOS DERECHOS DE LOS CONSUMIDORES Y USUARIOS.
CAPACITACION LABORAL Y EMPRESARIAL PARA NUESTRA COMUNIDAD.",,,,,
2010,1110110000,30,0,0,2009-08-16 21:00:53,"Consolidaremos la oferta turística local existente y potencial para que Madariaga se convierta en un centro turístico de excursión y estadía.
La imagen deseada o fin es que la actividad turística se desarrolle en el Partido de Madariaga en el marco de un turismo sustentable, armónico y competitivo.",,,,,
2010,1110103000,18,0,0,2009-08-16 21:00:53,"SE REALIZA EL MANTENIMIENTO Y MEJORADO DE LAS CALLES DEL CASCO URBANO. 
CONTROL Y GESTION DE LAS OBRAS PARTICULARES.
CONTROL Y GESTION DEL CATASTRO URBANO Y RURAL DEL PARTIDO.
DESMALEZAMIENTO DE ESPACIOS PUBLICOS, REPARACION DE CALZADAS Y BACHEO. 
REPARACION Y MANTENIMIENTO DE MAQUINAS Y HERRAMIENTAS MUNICIPALES.
LIMPIEZA DE CANALES PLUVIALES DE LA CIUDAD Y DE BOCAS DE TORMENTA.
",,,,,
2010,1110103000,19,0,0,2009-08-16 21:00:53,"BRINDAMOS EL SERVICIO DE ALUMBRADO A LA CIUDAD, REPOSICION DE LAMPARAS E INSTALACION DE NUEVAS LUMINARIAS DE IODO Y VAPOR DE MERCURIO.",,,,,
2003,1110103000,31,0,0,2003-06-04 14:26:13,"Este programa consiste en alumbrar, , barrido y recoleccion de residuos en aproximadamente 450 cuadras de la ciudad",,,,,
2012,1110113000,42,0,0,2011-11-14 08:12:05,"Con respecto a lo que es seguridad se procura brindar la mayor colaboración a la seguridad pública con medios técnicos y recursos humanos legalmente dispuestos.
Se trata de brindar mayor protección a través de un sistema de video cámaras de seguridad, la contratación de vigilancia en lugares públicos y alarmas en dependencias.",,,,,
2012,1110113000,43,0,0,2011-11-02 07:31:25,"Manejo de la Caja Chica de la Policía Comunal con fondos que envia la Provincia para gastos de combustibles, lubricantes, librerias y reparaciones de móviles y dependencia.",,,,,
2012,1110113000,31,0,0,2011-11-02 07:31:25,"Se realizan politicas de prevencion para proteger a la poblacion frente a situaciones de emergencia producto de cuestiones climaticas, accidentes y desastres naturales.
Tambien se establecen planes de prevencion y emrgencia frente a eventuales riesgos ocasionados por accidentes y desastres de distinta naturaleza.",,,,,
2012,1110113000,47,0,0,2011-11-02 07:31:25,Programa de apoyo a los Bomberos Voluntarios de General Madariaga.,,,,,
2012,1110102000,33,0,0,2011-11-02 07:31:25,"Promover la participación y crear espacios para que la juventud pueda expresarse y construir, dentro de la sociedad lugares desde los cuales proyectarse hacia el resto de los vecinos, aportando y capacitandose para una sociedad mas justa.
Considerando que los jovenes son los futuros dirigentes de una comunidad que aspira mantener una organizacion social basada en la jusiticia social, las oportunidades para todos, libre de discriminacion y con inclusion social, contar con un espacio donde debatir sobre todos los temas que hacen a la vida comunitaria desde temprana edad es fundamental para proyectarse hacia el futuro.",,,,,
2012,1110103000,26,0,0,2011-11-02 07:31:25,SE REALIZA EL MANTENIMIENTO Y MEJORADO DEL ARBOLADO PUBLICO Y DE TODOS LOS ESPACIOS VERDES.,,,,,
2012,1110103000,45,0,0,2011-11-02 07:31:25,"SE REALIZA LA CAPACITACION, CONCIENTIZACION Y DIFUSION DE POLITICAS SUSTENTABLES DE PRESERVACION DEL MEDIO AMBIENTE.
COMIENZO DE RECOLECCION DIFERENCIADA DE RESIDUOS.
TRATAMIENTO Y CLASIFICACION DE RESIDUOS INORGANICOS.",,,,,
2012,1110112000,33,0,0,2011-11-22 19:09:09,"Se realiza la inspección y control de los comercios que funcionan en el partido de General Juan Madariaga.
Se expiden los carnet de conductor.",,,,,
2012,1110113000,32,0,0,2011-11-14 08:11:08,"Se realizan acciones de prevencion y ordenamiento de los vehiculos en la via publica.
Se aplican actas de infraccion que se derivan de las leyes y ordenanzas vigentes.
Se realizan jornadas de difusión de normas de tránsito y capacitación de personal encargado de su aplicación.",,,,,
2012,1110104000,62,0,0,2011-11-26 11:33:29,"En cuanto al plan director tendiente a la creaciòn del polo sanitario, se prevee la construcciòn de los nuevos consultorios externos, laboratorio central y area de hemoterapia.-
Remodelaciòn de la sala de pediatria y readecuaciòn del area quirurgica.-
Remodelaciòn de los sectores de dormitorios del asilo ancianos.
Continuaremos realizando el mantenimiento y la re adecuación de los distintos sectores de acuerdo con las necesitades y los recursos disponibles.-",,,,,
2012,1110106000,42,0,0,2011-11-02 07:31:25,Se atiende el Servicio Local de promoción y protección de los derechos del niño y a familias bajo vulnerabilidad social con necesidades alimentarias e insumos.,,,,,
2012,1110104000,16,0,0,2011-11-26 11:38:35,"Trabajamos para desarrollar un modelo de atenciòn universal, que nos permita mejorar la salud de la poblaciòn, con una mirada integral basados en la prevenciòn , promociòn y con participaciòn comunitaria e inclusiòn social.
Para esto apostamos fuertemente a continuar con el fortalecimiento de los Caps, con una fuerte apuesta en equipamiento medico, informatico con la puesta  en funcionamiento del sistema SUR,
Continuamos  desarrollando los programas como Plan Nacer lo que nos va ha permitir disminuir la mortalidad materno infantil y la prevención en niños y niñas de hasta 6 años sin cobertura social.
Seguro Publico de Salud lo que nos permite tener un medico de cabecera en cada barrio y prestaciones de laboratorio y odontologicas en privado.-
PROFE lo que nos permite brindar cobertura médica a las personas que poseen pensiòn no contributiva o una pensiòn graciable.-
Programa de Neurodesarrollo Infantil, lo que permite detectar alteraciones nerocognitivas en las salas maternales de los jardines de infantes, para su posterior diagnostico y tratamiento.-  
Remedir que nos permite la entrega de medicamentos para aquellas patologias incluidas en el programa.-
Dentro de la prevenciòn y promociòn  programamos las campañas de difusìon contra el dengue, Gripe A H1 N1, HPV, Coqueluche  y completando esquemas comprendidos en el calendario nacional de vacunaciòn .
Jornadas de hemodonación junto con la Iglesia de Jesucristo de los Santos de los Últimos Días y el Servicio de Hemoterapia del Hospital Municipal
Educaciòn sexual y prevenciòn de embarazo no deseado en establecimientos educativos de nuestro distrito
Charlas y folletos informativos sobre zoonosis(triquinosis, hidatidosis, brucelosis y hanta virus).-
Participaciòn ciudadana a traves de controles de salud, promoción de habitos saludables y cursos de manipulaciòn de alimentos.-   


",,,,,
2013,1110112000,33,0,0,2012-10-19 09:30:19,"Se realiza la inspección y control de los comercios que funcionan en el partido de General Juan Madariaga.
Se expiden los carnet de conductor.",,,,,
2013,1110105000,27,0,0,2012-10-29 13:15:31,"La Secretaría de Cultura, Educación y Comunicación tiene como objetivo principal posibilitar el acceso a los bienes y servicios educativos, fomentando la inclusión y la igualdad de oportunidades. En este sentido, planteamos la necesidad de plasmar políticas culturales, que se combinen en los distintos campos de acción a través de la participación de todos los agentes culturales nacionales, provinciales y municipales.
Se trata de promover la igualdad en el cruce entre la justa destribución de potencialidades, para satisfacer necesidades educativas que son sin duda, un derecho social.
La promoción de las actividades culturales realizadas por y para los habitantes de cada barrio y sector de la comunidad, sobre temas directamente relacionados con sus vidas contribuye con el objetivo de aproximar a unos y a otros y de reforzar su sentimiento de pertenencia a un lugar de vida y a una entidad social.
Se consolidarán las propuestas de años anteriores y los nuevos programas: La cultura y el deporte cerca de todos; programa de alfabetización; programa Nuestros Chicos; desarrollo de la agrupación de danzas de la Escuela de Bellas Artes Divisadero y demás agrupaciones locales; proyecto de teatro comunitario; ampliación de manera conjunta con la Dirección de Políticas Socioeconómicas del programa Fines 2; puesta en marcha, de acuerdo a la ley de medios, de la frecuencia modulada asignada al estado municipal; entre otros.",,,,,
2011,1110103000,20,0,0,2010-09-01 12:41:48,"SE PROVEE ESPACIO PARA LA INHUMACION, MANTENIMIENTO  DE LAS INSTALACIONES, CONSTRUCCION DE NUEVOS NICHOS Y SERVICIOS COMUNES.
CONSERVACION DE LOS ESPACIOS VERDES COMUNES, CONTROL DE PLAGAS Y REDUCCIONES.
",,,,,
2011,1110103000,21,0,0,2010-09-01 12:41:48,"REALIZAMOS LA RECOLECCION Y DISPOSICION FINAL DE RESIDUOS SOLIDOS URBANOS. SE REALIZA LA RECOLECCION DE RESIDUOS NO DOMICILIARIOS COMO TIERRA, RAMAS, ESCOMBROS, ETC.",,,,,
