COD_PROV,COD_IMP,COD_ACTIV,COEF_CONV_MULTI
50552,IVA,EXENT,1.0
50552,SUSS,EXENT,1.0
50552,TMUNI,EXENT,1.0
2519,GANAN,MONOL,1.0
2519,IVA,MONO,1.0
2519,SUSS,EXENT,1.0
2519,TMUNI,EXENT,1.0
2533,GANAN,EXENT,1.0
2533,IVA,EXENT,1.0
2533,SUSS,EXENT,1.0
2533,TMUNI,EXENT,1.0
2537,GANAN,VTABI,1.0
2537,IVA,RESPO,1.0
2537,SUSS,APATR,1.0
2537,TMUNI,EXENT,1.0
2539,GANAN,SERVI,1.0
2539,IVA,RESPO,1.0
2539,SUSS,APATR,1.0
2539,TMUNI,EXENT,1.0
2552,GANAN,VTABI,1.0
2552,IVA,RESPO,1.0
2552,SUSS,EXENT,1.0
2552,TMUNI,EXENT,1.0
2572,GANAN,MONOV,1.0
2572,IVA,MONO,1.0
2572,SUSS,EXENT,1.0
2572,TMUNI,EXENT,1.0
2577,GANAN,MONOL,1.0
2577,IVA,MONO,1.0
2577,SUSS,EXENT,1.0
2577,TMUNI,EXENT,1.0
2578,GANAN,SERVI,1.0
2578,IVA,MONO,1.0
2578,SUSS,EXENT,1.0
2578,TMUNI,EXENT,1.0
50566,GANAN,EXENT,1.0
50566,INGBR,EXENT,1.0
50566,IVA,EXENT,1.0
50566,SUSS,EXENT,1.0
50566,TMUNI,EXENT,1.0
2588,GANAN,MONOL,1.0
2588,IVA,MONO,1.0
2588,SUSS,EXENT,1.0
2588,TMUNI,EXENT,1.0
2596,GANAN,SERVI,1.0
2596,IVA,RESPO,1.0
2596,SUSS,APATR,1.0
2596,TMUNI,EXENT,1.0
2615,GANAN,VTABI,1.0
2615,IVA,RESPO,1.0
2615,SUSS,EXENT,1.0
2615,TMUNI,EXENT,1.0
2616,GANAN,VTABI,1.0
2616,IVA,RESPO,1.0
2616,SUSS,EXENT,1.0
2616,TMUNI,COMSE,1.0
2618,GANAN,EXENT,1.0
2618,IVA,EXENT,1.0
2618,SUSS,EXENT,1.0
2618,TMUNI,EXENT,1.0
2470,SUSS,EXENT,1.0
2470,TMUNI,EXENT,1.0
313,GANAN,EXENT,1.0
66,GANAN,MONOL,1.0
2486,GANAN,MONOL,1.0
2486,IVA,MONO,1.0
2486,SUSS,EXENT,1.0
2486,TMUNI,EXENT,1.0
2490,GANAN,MONOV,1.0
2490,IVA,MONO,1.0
2490,SUSS,EXENT,1.0
2490,TMUNI,EXENT,1.0
2498,GANAN,SERVI,1.0
2498,SUSS,EXENT,1.0
2498,TMUNI,EXENT,1.0
2505,GANAN,MONOL,1.0
2505,IVA,MONO,1.0
2505,SUSS,EXENT,1.0
2505,TMUNI,EXENT,1.0
2282,IVA,RESPO,1.0
2293,GANAN,EXENT,1.0
2293,IVA,EXENT,1.0
2293,SUSS,EXENT,1.0
50549,GANAN,EXENT,1.0
50549,INGBR,EXENT,1.0
50549,IVA,EXENT,1.0
50549,SUSS,EXENT,1.0
50549,TMUNI,EXENT,1.0
2507,GANAN,MONOL,1.0
2507,IVA,MONO,1.0
2507,SUSS,EXENT,1.0
2507,TMUNI,EXENT,1.0
2508,GANAN,SERVI,1.0
2508,IVA,RESPO,1.0
2508,SUSS,APATR,1.0
2508,TMUNI,EXENT,1.0
2509,GANAN,MONOL,1.0
2509,IVA,MONO,1.0
2509,SUSS,EXENT,1.0
2509,TMUNI,EXENT,1.0
2510,IVA,RESPO,1.0
2510,SUSS,APATR,1.0
2510,TMUNI,EXENT,1.0
1017,IVA,MONO,1.0
2514,GANAN,MONOV,1.0
2514,IVA,MONO,1.0
2514,SUSS,EXENT,1.0
1823,GANAN,EXENT,1.0
1823,IVA,EXENT,1.0
1823,SUSS,EXENT,1.0
1823,TMUNI,EXENT,1.0
1824,IVA,MONO,1.0
1824,SUSS,EXENT,1.0
1824,TMUNI,EXENT,1.0
568,SUSS,EXENT,1.0
568,GANAN,EXENT,1.0
1685,IVA,RESPO,1.0
2007,INGBR,A122R,1.0
1825,IVA,MONO,1.0
1825,SUSS,EXENT,1.0
1825,TMUNI,EXENT,1.0
2008,INGBR,A122R,1.0
1826,IVA,MONO,1.0
1826,SUSS,EXENT,1.0
1826,TMUNI,EXENT,1.0
1827,GANAN,MONOL,1.0
1827,IVA,MONO,1.0
1827,SUSS,EXENT,1.0
1827,TMUNI,EXENT,1.0
1828,IVA,MONO,1.0
1828,SUSS,EXENT,1.0
1828,TMUNI,EXENT,1.0
1829,IVA,EXENT,1.0
1829,SUSS,EXENT,1.0
1829,TMUNI,EXENT,1.0
1830,GANAN,SERVI,1.0
1830,IVA,RESPO,1.0
1830,SUSS,APATR,1.0
1830,TMUNI,EXENT,1.0
1831,IVA,MONO,1.0
1831,SUSS,EXENT,1.0
1831,TMUNI,EXENT,1.0
1832,GANAN,VTABI,1.0
1832,IVA,RESPO,1.0
1832,SUSS,APATR,1.0
1832,TMUNI,EXENT,1.0
1833,GANAN,SERVI,1.0
1833,IVA,RESPO,1.0
1833,SUSS,EXENT,1.0
1833,TMUNI,EXENT,1.0
1834,GANAN,SERVI,1.0
1834,IVA,MONO,1.0
1834,SUSS,EXENT,1.0
1834,TMUNI,EXENT,1.0
1835,IVA,MONO,1.0
1835,SUSS,EXENT,1.0
1835,TMUNI,EXENT,1.0
1836,GANAN,VTABI,1.0
1836,IVA,RESPO,1.0
1836,SUSS,APATR,1.0
1836,TMUNI,EXENT,1.0
1837,GANAN,VTABI,1.0
1837,SUSS,EXENT,1.0
1837,TMUNI,EXENT,1.0
1838,GANAN,MONOL,1.0
1838,IVA,MONO,1.0
1838,SUSS,EXENT,1.0
1838,TMUNI,EXENT,1.0
1839,GANAN,SERVI,1.0
1839,IVA,MONO,1.0
1839,SUSS,EXENT,1.0
1839,TMUNI,EXENT,1.0
1840,GANAN,VTABI,1.0
1840,IVA,RESPO,1.0
1840,SUSS,APATR,1.0
1840,TMUNI,EXENT,1.0
1722,IVA,RESPO,1.0
1841,GANAN,VTABI,1.0
1841,IVA,RESPO,1.0
1841,SUSS,APATR,1.0
1841,TMUNI,EXENT,1.0
1842,GANAN,MONOL,1.0
1842,IVA,MONO,1.0
1842,SUSS,EXENT,1.0
1842,TMUNI,EXENT,1.0
1843,TMUNI,EXENT,1.0
1844,GANAN,MONOV,1.0
1844,IVA,MONO,1.0
1844,SUSS,EXENT,1.0
1844,TMUNI,EXENT,1.0
707,IVA,EXENT,1.0
1845,GANAN,SERVI,1.0
1845,IVA,MONO,1.0
1845,SUSS,EXENT,1.0
1845,TMUNI,EXENT,1.0
1846,GANAN,MONOL,1.0
1846,IVA,MONO,1.0
1846,SUSS,EXENT,1.0
1846,TMUNI,EXENT,1.0
1847,GANAN,SERVI,1.0
1847,IVA,RESPO,1.0
1847,SUSS,APATR,1.0
1847,TMUNI,EXENT,1.0
1848,IVA,MONO,1.0
1848,SUSS,EXENT,1.0
1848,TMUNI,EXENT,1.0
1849,GANAN,SERVI,1.0
1849,IVA,RESPO,1.0
1849,SUSS,EXENT,1.0
1849,TMUNI,EXENT,1.0
1850,GANAN,MONOL,1.0
1850,IVA,MONO,1.0
1850,SUSS,EXENT,1.0
1850,TMUNI,EXENT,1.0
1851,GANAN,MONOL,1.0
1851,IVA,MONO,1.0
1851,SUSS,EXENT,1.0
1851,TMUNI,EXENT,1.0
1852,IVA,MONO,1.0
1852,SUSS,EXENT,1.0
1852,TMUNI,EXENT,1.0
1853,GANAN,SERVI,1.0
1853,IVA,MONO,1.0
1853,SUSS,EXENT,1.0
1853,TMUNI,EXENT,1.0
1854,TMUNI,EXENT,1.0
1855,GANAN,SERVI,1.0
1855,IVA,RESPO,1.0
1855,SUSS,APATR,1.0
1855,TMUNI,EXENT,1.0
1856,GANAN,SERVI,1.0
1856,IVA,MONO,1.0
1856,SUSS,EXENT,1.0
1856,TMUNI,EXENT,1.0
2061,INGBR,A122R,1.0
1857,IVA,MONO,1.0
1857,SUSS,EXENT,1.0
1857,TMUNI,EXENT,1.0
1858,GANAN,SERVI,1.0
1858,IVA,RESPO,1.0
1858,SUSS,APATR,1.0
1858,TMUNI,EXENT,1.0
1859,IVA,MONO,1.0
1859,SUSS,EXENT,1.0
1859,TMUNI,EXENT,1.0
1860,GANAN,SERVI,1.0
1860,IVA,RESPO,1.0
1860,SUSS,APATR,1.0
1860,TMUNI,EXENT,1.0
1861,GANAN,MONOV,1.0
1861,IVA,MONO,1.0
1861,SUSS,EXENT,1.0
1861,TMUNI,EXENT,1.0
1862,GANAN,VTABI,1.0
1862,IVA,RESPO,1.0
1862,SUSS,APATR,1.0
1862,TMUNI,EXENT,1.0
1863,GANAN,MONOL,1.0
2009,INGBR,A122R,1.0
1863,IVA,MONO,1.0
1863,SUSS,EXENT,1.0
1863,TMUNI,EXENT,1.0
2010,INGBR,A122R,1.0
2011,INGBR,A122R,1.0
2012,INGBR,A122R,1.0
1864,SUSS,EXENT,1.0
1864,TMUNI,EXENT,1.0
441,SUSS,EXENT,1.0
1865,GANAN,VTABI,1.0
1865,IVA,RESPO,1.0
1865,SUSS,APATR,1.0
1865,TMUNI,EXENT,1.0
1866,GANAN,VTABI,1.0
1866,SUSS,APATR,1.0
1866,TMUNI,EXENT,1.0
50454,GANAN,EXENT,1.0
50454,INGBR,EXENT,1.0
50454,IVA,EXENT,1.0
50454,SUSS,EXENT,1.0
50454,TMUNI,EXENT,1.0
1867,SUSS,EXENT,1.0
1867,TMUNI,EXENT,1.0
1868,GANAN,VTABI,1.0
1868,IVA,RESPO,1.0
1868,SUSS,APATR,1.0
1868,TMUNI,EXENT,1.0
1869,GANAN,MONOL,1.0
1869,IVA,MONO,1.0
1869,SUSS,EXENT,1.0
1869,TMUNI,EXENT,1.0
1870,GANAN,MONOV,1.0
1870,IVA,MONO,1.0
1870,SUSS,EXENT,1.0
1870,TMUNI,EXENT,1.0
50455,GANAN,EXENT,1.0
50455,INGBR,EXENT,1.0
50455,IVA,EXENT,1.0
50455,SUSS,EXENT,1.0
50455,TMUNI,EXENT,1.0
1871,GANAN,SERVI,1.0
1871,IVA,RESPO,1.0
1871,SUSS,EXENT,1.0
1871,TMUNI,EXENT,1.0
50456,GANAN,EXENT,1.0
50456,INGBR,EXENT,1.0
50456,IVA,EXENT,1.0
50456,SUSS,EXENT,1.0
50456,TMUNI,EXENT,1.0
50457,GANAN,EXENT,1.0
2013,INGBR,A122R,1.0
2014,INGBR,A122R,1.0
2015,INGBR,A122R,1.0
2016,INGBR,A122R,1.0
2017,INGBR,A122R,1.0
2018,INGBR,A122R,1.0
2019,INGBR,A122R,1.0
2020,INGBR,A122R,1.0
2021,INGBR,A122R,1.0
2022,INGBR,A122R,1.0
2023,INGBR,A122R,1.0
2024,INGBR,A122R,1.0
2025,INGBR,A122R,1.0
2026,INGBR,A122R,1.0
2027,INGBR,A122R,1.0
2028,INGBR,A122R,1.0
2029,INGBR,A122R,1.0
2030,INGBR,A122R,1.0
2031,INGBR,A122R,1.0
2032,INGBR,A122R,1.0
2033,INGBR,A122R,1.0
2034,INGBR,A122R,1.0
2035,INGBR,A122R,1.0
2036,INGBR,A122R,1.0
2037,INGBR,A122R,1.0
2038,INGBR,A122R,1.0
2039,INGBR,A122R,1.0
2040,INGBR,A122R,1.0
2041,INGBR,A122R,1.0
2042,INGBR,A122R,1.0
2043,INGBR,A122R,1.0
2044,INGBR,A122R,1.0
2045,INGBR,A122R,1.0
2046,INGBR,A122R,1.0
2047,INGBR,A122R,1.0
2048,INGBR,A122R,1.0
2049,INGBR,A122R,1.0
2050,INGBR,A122R,1.0
2051,INGBR,A122R,1.0
2052,INGBR,A122R,1.0
2053,INGBR,A122R,1.0
2054,INGBR,A122R,1.0
2055,INGBR,A122R,1.0
2056,INGBR,A122R,1.0
2057,INGBR,A122R,1.0
2058,INGBR,A122R,1.0
2059,INGBR,A122R,1.0
2060,INGBR,A122R,1.0
50457,INGBR,EXENT,1.0
50457,IVA,EXENT,1.0
50457,SUSS,EXENT,1.0
50457,TMUNI,EXENT,1.0
1872,GANAN,SERVI,1.0
1872,IVA,RESPO,1.0
1872,SUSS,EXENT,1.0
1872,TMUNI,EXENT,1.0
1873,GANAN,VTABI,1.0
1873,IVA,RESPO,1.0
1873,SUSS,APATR,1.0
1873,TMUNI,EXENT,1.0
1874,GANAN,VTABI,1.0
1874,IVA,RESPO,1.0
1874,SUSS,APATR,1.0
1874,TMUNI,EXENT,1.0
1875,IVA,MONO,1.0
1875,SUSS,EXENT,1.0
1875,TMUNI,EXENT,1.0
1876,GANAN,VTABI,1.0
1876,IVA,RESPO,1.0
1876,SUSS,APATR,1.0
1876,TMUNI,EXENT,1.0
1877,IVA,MONO,1.0
1877,SUSS,EXENT,1.0
1877,TMUNI,EXENT,1.0
50458,GANAN,EXENT,1.0
50458,INGBR,EXENT,1.0
50458,IVA,EXENT,1.0
50458,SUSS,EXENT,1.0
50458,TMUNI,EXENT,1.0
1878,GANAN,VTABI,1.0
1878,IVA,RESPO,1.0
1878,SUSS,APATR,1.0
1878,TMUNI,EXENT,1.0
1879,GANAN,VTABI,1.0
1879,IVA,RESPO,1.0
1879,SUSS,EXENT,1.0
1879,TMUNI,EXENT,1.0
50459,GANAN,EXENT,1.0
50459,INGBR,EXENT,1.0
50459,IVA,EXENT,1.0
50459,SUSS,EXENT,1.0
50459,TMUNI,EXENT,1.0
416,GANAN,EXENT,1.0
416,SUSS,EXENT,1.0
1880,IVA,MONO,1.0
1880,SUSS,EXENT,1.0
1880,TMUNI,EXENT,1.0
50460,GANAN,EXENT,1.0
50460,INGBR,EXENT,1.0
50460,IVA,EXENT,1.0
50460,SUSS,EXENT,1.0
50460,TMUNI,EXENT,1.0
1881,GANAN,SERVI,1.0
1881,IVA,RESPO,1.0
1881,SUSS,APATR,1.0
1881,TMUNI,EXENT,1.0
1882,GANAN,SERVI,1.0
1882,IVA,MONO,1.0
1882,SUSS,EXENT,1.0
1882,TMUNI,EXENT,1.0
1883,GANAN,VTABI,1.0
1883,IVA,MONO,1.0
1883,SUSS,EXENT,1.0
1883,TMUNI,EXENT,1.0
50461,GANAN,EXENT,1.0
50461,INGBR,EXENT,1.0
50461,IVA,EXENT,1.0
50461,SUSS,EXENT,1.0
50461,TMUNI,EXENT,1.0
1884,GANAN,SERVI,1.0
1884,IVA,RESPO,1.0
1884,SUSS,EXENT,1.0
1884,TMUNI,EXENT,1.0
1885,IVA,EXENT,1.0
1885,SUSS,EXENT,1.0
1885,TMUNI,EXENT,1.0
1886,IVA,MONO,1.0
1886,SUSS,EXENT,1.0
1886,TMUNI,EXENT,1.0
1887,GANAN,SERVI,1.0
1887,IVA,MONO,1.0
1887,SUSS,EXENT,1.0
1887,TMUNI,EXENT,1.0
1888,GANAN,SERVI,1.0
1888,IVA,MONO,1.0
1888,SUSS,EXENT,1.0
1888,TMUNI,EXENT,1.0
1889,GANAN,VTABI,1.0
1889,IVA,RESPO,1.0
1889,SUSS,APATR,1.0
1889,TMUNI,EXENT,1.0
1890,GANAN,SERVI,1.0
1890,IVA,RESPO,1.0
1890,SUSS,APATR,1.0
1890,TMUNI,EXENT,1.0
1891,GANAN,SERVI,1.0
1891,IVA,EXENT,1.0
1891,SUSS,EXENT,1.0
1891,TMUNI,EXENT,1.0
1892,GANAN,VTABI,1.0
1892,IVA,RESPO,1.0
1892,SUSS,APATR,1.0
1892,TMUNI,EXENT,1.0
1895,IVA,MONO,1.0
1893,IVA,MONO,1.0
1893,SUSS,EXENT,1.0
1893,TMUNI,EXENT,1.0
1895,GANAN,MONOL,1.0
1895,SUSS,EXENT,1.0
1895,TMUNI,EXENT,1.0
1896,GANAN,SERVI,1.0
1896,IVA,RESPO,1.0
1896,SUSS,APATR,1.0
1896,TMUNI,EXENT,1.0
612,GANAN,VTABI,1.0
612,IVA,RESPO,1.0
1897,GANAN,MONOL,1.0
1897,IVA,MONO,1.0
1897,SUSS,EXENT,1.0
1897,TMUNI,EXENT,1.0
1898,GANAN,MONOL,1.0
1898,IVA,MONO,1.0
1898,SUSS,EXENT,1.0
1898,TMUNI,EXENT,1.0
50462,GANAN,EXENT,1.0
50462,INGBR,EXENT,1.0
50462,IVA,EXENT,1.0
50462,SUSS,EXENT,1.0
50462,TMUNI,EXENT,1.0
1899,GANAN,MONOL,1.0
1899,IVA,MONO,1.0
1899,SUSS,EXENT,1.0
1899,TMUNI,EXENT,1.0
1900,GANAN,VTABI,1.0
1900,IVA,RESPO,1.0
1900,SUSS,APATR,1.0
1900,TMUNI,EXENT,1.0
1901,GANAN,SERVI,1.0
1901,IVA,MONO,1.0
1901,SUSS,EXENT,1.0
1901,TMUNI,EXENT,1.0
1902,GANAN,SERVI,1.0
1902,IVA,MONO,1.0
1902,SUSS,EXENT,1.0
1902,TMUNI,EXENT,1.0
1903,GANAN,LOCOB,1.0
1903,IVA,RESPO,1.0
1903,SUSS,APATR,1.0
1903,TMUNI,EXENT,1.0
50463,GANAN,EXENT,1.0
50463,INGBR,EXENT,1.0
50463,IVA,EXENT,1.0
50463,SUSS,EXENT,1.0
50463,TMUNI,EXENT,1.0
1904,GANAN,MONOL,1.0
1904,IVA,MONO,1.0
1904,SUSS,EXENT,1.0
1904,TMUNI,EXENT,1.0
1905,GANAN,MONOL,1.0
1905,IVA,MONO,1.0
1905,SUSS,EXENT,1.0
1905,TMUNI,EXENT,1.0
1906,GANAN,SERVI,1.0
1906,IVA,RESPO,1.0
1906,SUSS,EXENT,1.0
1906,TMUNI,EXENT,1.0
1907,IVA,MONO,1.0
1907,SUSS,EXENT,1.0
1907,TMUNI,EXENT,1.0
1908,GANAN,VTABI,1.0
1908,IVA,RESPO,1.0
1908,SUSS,APATR,1.0
1908,TMUNI,EXENT,1.0
1909,GANAN,MONOL,1.0
1909,IVA,MONO,1.0
1909,SUSS,EXENT,1.0
1909,TMUNI,EXENT,1.0
1910,GANAN,SERVI,1.0
1910,IVA,RESPO,1.0
1910,SUSS,APATR,1.0
1910,TMUNI,EXENT,1.0
1911,GANAN,SERVI,1.0
1911,IVA,RESPO,1.0
1911,SUSS,APATR,1.0
1911,TMUNI,EXENT,1.0
1912,GANAN,HONOR,1.0
1912,IVA,MONO,1.0
1912,SUSS,EXENT,1.0
1912,TMUNI,EXENT,1.0
50464,GANAN,EXENT,1.0
50464,INGBR,EXENT,1.0
50464,IVA,EXENT,1.0
50464,SUSS,EXENT,1.0
50464,TMUNI,EXENT,1.0
1913,GANAN,VTABI,1.0
1913,IVA,RESPO,1.0
1913,SUSS,EXENT,1.0
1913,TMUNI,EXENT,1.0
1914,GANAN,SERVI,1.0
1914,IVA,RESPO,1.0
1914,SUSS,EXENT,1.0
1914,TMUNI,EXENT,1.0
1915,GANAN,SERVI,1.0
1915,IVA,RESPO,1.0
1915,SUSS,EXENT,1.0
1915,TMUNI,EXENT,1.0
1916,GANAN,SERVI,1.0
1916,IVA,MONO,1.0
1916,SUSS,EXENT,1.0
1916,TMUNI,EXENT,1.0
1917,IVA,MONO,1.0
1917,SUSS,EXENT,1.0
1917,TMUNI,EXENT,1.0
1918,GANAN,VTABI,1.0
50465,INGBR,EXENT,1.0
1918,IVA,RESPO,1.0
1918,SUSS,APATR,1.0
1918,TMUNI,EXENT,1.0
50465,GANAN,EXENT,1.0
50465,IVA,EXENT,1.0
50465,SUSS,EXENT,1.0
50465,TMUNI,EXENT,1.0
1919,GANAN,VTABI,1.0
1919,IVA,RESPO,1.0
1919,SUSS,APATR,1.0
1919,TMUNI,EXENT,1.0
1920,GANAN,VTABI,1.0
1920,IVA,RESPO,1.0
1920,SUSS,APATR,1.0
1920,TMUNI,EXENT,1.0
1921,GANAN,MONOL,1.0
1921,IVA,MONO,1.0
1921,SUSS,EXENT,1.0
1921,TMUNI,EXENT,1.0
1922,GANAN,VTABI,1.0
1922,IVA,RESPO,1.0
1922,SUSS,EXENT,1.0
1922,TMUNI,EXENT,1.0
1923,GANAN,VTABI,1.0
1923,IVA,RESPO,1.0
1923,SUSS,EXENT,1.0
1923,TMUNI,EXENT,1.0
1924,IVA,MONO,1.0
1924,SUSS,EXENT,1.0
1924,TMUNI,EXENT,1.0
1925,IVA,MONO,1.0
1925,SUSS,EXENT,1.0
1925,TMUNI,EXENT,1.0
1926,IVA,MONO,1.0
1926,SUSS,EXENT,1.0
1926,TMUNI,EXENT,1.0
1927,IVA,MONO,1.0
1927,SUSS,EXENT,1.0
1927,TMUNI,EXENT,1.0
1928,IVA,MONO,1.0
1928,SUSS,EXENT,1.0
1928,TMUNI,EXENT,1.0
1929,GANAN,VTABI,1.0
1929,IVA,RESPO,1.0
1929,TMUNI,EXENT,1.0
1930,IVA,MONO,1.0
1930,SUSS,EXENT,1.0
1930,TMUNI,EXENT,1.0
1931,GANAN,SERVI,1.0
1931,IVA,MONO,1.0
1931,SUSS,EXENT,1.0
1931,TMUNI,EXENT,1.0
1932,GANAN,MONOL,1.0
1932,IVA,MONO,1.0
1932,SUSS,EXENT,1.0
1932,TMUNI,EXENT,1.0
1929,SUSS,EXENT,1.0
1933,GANAN,HONOR,1.0
1933,IVA,MONO,1.0
1933,SUSS,EXENT,1.0
1933,TMUNI,EXENT,1.0
1934,GANAN,SERVI,1.0
1934,IVA,MONO,1.0
1934,SUSS,EXENT,1.0
1934,TMUNI,EXENT,1.0
1935,IVA,MONO,1.0
1935,SUSS,EXENT,1.0
1935,TMUNI,EXENT,1.0
1936,GANAN,MONOV,1.0
2062,INGBR,A122R,1.0
1936,IVA,MONO,1.0
1936,SUSS,EXENT,1.0
1936,TMUNI,EXENT,1.0
1937,GANAN,SERVI,1.0
1937,IVA,RESPO,1.0
1937,SUSS,EXENT,1.0
1937,TMUNI,EXENT,1.0
1938,IVA,MONO,1.0
1938,SUSS,EXENT,1.0
1938,TMUNI,EXENT,1.0
1939,GANAN,VTABI,1.0
1939,IVA,RESPO,1.0
1939,SUSS,EXENT,1.0
1939,TMUNI,EXENT,1.0
1940,GANAN,SERVI,1.0
1940,IVA,RESPO,1.0
1940,SUSS,EXENT,1.0
1940,TMUNI,EXENT,1.0
1941,GANAN,SERVI,1.0
1941,IVA,MONO,1.0
1941,SUSS,EXENT,1.0
1941,TMUNI,EXENT,1.0
50466,GANAN,EXENT,1.0
50466,INGBR,EXENT,1.0
50466,IVA,EXENT,1.0
50466,SUSS,EXENT,1.0
50466,TMUNI,EXENT,1.0
50467,GANAN,EXENT,1.0
50467,INGBR,EXENT,1.0
50467,IVA,EXENT,1.0
50467,SUSS,EXENT,1.0
50467,TMUNI,EXENT,1.0
324,GANAN,MONOL,1.0
324,IVA,MONO,1.0
1942,GANAN,SERVI,1.0
1942,IVA,RESPO,1.0
1942,SUSS,APATR,1.0
1942,TMUNI,EXENT,1.0
50468,GANAN,EXENT,1.0
50468,INGBR,EXENT,1.0
50468,IVA,EXENT,1.0
50468,SUSS,EXENT,1.0
50468,TMUNI,EXENT,1.0
673,SUSS,EXENT,1.0
1943,GANAN,SERVI,1.0
1943,IVA,RESPO,1.0
1943,SUSS,APATR,1.0
1943,TMUNI,EXENT,1.0
1944,GANAN,VTABI,1.0
1944,IVA,RESPO,1.0
1944,SUSS,APATR,1.0
1944,TMUNI,EXENT,1.0
1945,GANAN,VTABI,1.0
1945,IVA,RESPO,1.0
1945,SUSS,APATR,1.0
1945,TMUNI,EXENT,1.0
1946,GANAN,VTABI,1.0
1946,IVA,RESPO,1.0
1946,SUSS,APATR,1.0
1946,TMUNI,EXENT,1.0
2268,GANAN,MONOL,1.0
1947,IVA,MONO,1.0
1947,SUSS,EXENT,1.0
1947,TMUNI,EXENT,1.0
972,GANAN,MONOL,1.0
1948,IVA,MONO,1.0
1948,SUSS,EXENT,1.0
1948,TMUNI,EXENT,1.0
1949,GANAN,SERVI,1.0
1949,IVA,RESPO,1.0
1949,SUSS,APATR,1.0
1949,TMUNI,EXENT,1.0
1935,GANAN,MONOL,1.0
1950,IVA,MONO,1.0
1950,SUSS,EXENT,1.0
1950,TMUNI,EXENT,1.0
2063,INGBR,A122R,1.0
1951,SUSS,EXENT,1.0
1951,TMUNI,EXENT,1.0
1952,GANAN,MONOV,1.0
1952,IVA,MONO,1.0
1952,SUSS,EXENT,1.0
1952,TMUNI,EXENT,1.0
1582,GANAN,EXENT,1.0
1953,GANAN,SERVI,1.0
1953,IVA,RESPO,1.0
1953,SUSS,APATR,1.0
1953,TMUNI,EXENT,1.0
1954,GANAN,SERVI,1.0
1954,IVA,MONO,1.0
1954,SUSS,EXENT,1.0
1954,TMUNI,EXENT,1.0
1955,GANAN,SERVI,1.0
2064,INGBR,A122R,1.0
1955,SUSS,SEINS,1.0
1955,TMUNI,EXENT,1.0
1956,IVA,RESPO,1.0
1956,SUSS,EXENT,1.0
1956,TMUNI,EXENT,1.0
1957,GANAN,SERVI,1.0
1957,IVA,RESPO,1.0
1957,SUSS,APATR,1.0
1957,TMUNI,EXENT,1.0
1958,GANAN,VTABI,1.0
1958,IVA,RESPO,1.0
1958,SUSS,APATR,1.0
1958,TMUNI,EXENT,1.0
1959,GANAN,SERVI,1.0
1959,IVA,RESPO,1.0
1959,SUSS,EXENT,1.0
1959,TMUNI,EXENT,1.0
1960,IVA,RESPO,1.0
1960,SUSS,EXENT,1.0
1960,TMUNI,EXENT,1.0
1961,GANAN,MONOV,1.0
1961,IVA,MONO,1.0
1961,SUSS,EXENT,1.0
1961,TMUNI,EXENT,1.0
1824,GANAN,MONOL,1.0
1962,IVA,MONO,1.0
1962,SUSS,EXENT,1.0
1962,TMUNI,EXENT,1.0
19682,IVA,RESPO,1.0
1963,IVA,RESPO,1.0
19682,SUSS,APATR,1.0
1963,TMUNI,EXENT,1.0
50469,GANAN,EXENT,1.0
50469,INGBR,EXENT,1.0
50469,IVA,EXENT,1.0
50469,SUSS,EXENT,1.0
50469,TMUNI,EXENT,1.0
1964,GANAN,VTABI,1.0
1964,IVA,RESPO,1.0
1964,SUSS,EXENT,1.0
1964,TMUNI,EXENT,1.0
1965,GANAN,VTABI,1.0
1965,IVA,RESPO,1.0
1965,SUSS,APATR,1.0
1965,TMUNI,EXENT,1.0
1966,IVA,RESPO,1.0
1211,GANAN,LOCOB,1.0
1211,IVA,RESPO,1.0
1966,GANAN,SERVI,1.0
1966,SUSS,APATR,1.0
1966,TMUNI,EXENT,1.0
19672,GANAN,VTABI,1.0
19672,IVA,RESPO,1.0
19672,SUSS,APATR,1.0
19672,TMUNI,EXENT,1.0
50470,GANAN,EXENT,1.0
50470,INGBR,EXENT,1.0
50470,IVA,EXENT,1.0
50470,SUSS,EXENT,1.0
50470,TMUNI,EXENT,1.0
50471,GANAN,EXENT,1.0
50471,INGBR,EXENT,1.0
50471,IVA,EXENT,1.0
50471,SUSS,EXENT,1.0
50471,TMUNI,EXENT,1.0
19682,TMUNI,EXENT,1.0
1963,GANAN,VTABI,1.0
1963,SUSS,APATR,1.0
19682,GANAN,SERVI,1.0
50472,GANAN,EXENT,1.0
50472,INGBR,EXENT,1.0
50472,IVA,EXENT,1.0
50472,SUSS,EXENT,1.0
50472,TMUNI,EXENT,1.0
1969,GANAN,VTABI,1.0
1969,IVA,RESPO,1.0
1969,SUSS,APATR,1.0
1969,TMUNI,EXENT,1.0
1970,GANAN,VTABI,1.0
1970,IVA,RESPO,1.0
1970,SUSS,EXENT,1.0
1970,TMUNI,EXENT,1.0
1971,GANAN,SERVI,1.0
1971,IVA,RESPO,1.0
1971,SUSS,EXENT,1.0
1971,TMUNI,EXENT,1.0
1972,GANAN,MONOL,1.0
1972,IVA,MONO,1.0
1972,SUSS,EXENT,1.0
1972,TMUNI,EXENT,1.0
1377,GANAN,MONOL,1.0
1973,IVA,MONO,1.0
1973,SUSS,EXENT,1.0
1973,TMUNI,EXENT,1.0
2007,GANAN,MONOL,1.0
