EJERCICIO,UNI_COMPRA,NRO_OC,ITEM_OC,DELEG_SOLIC,NRO_SOLIC,ITEM_REAL,DESCRIPCION,CANTIDAD,IMP_UNITARIO,CANT_RECIB,IMPORTE_EJER,COD_PROV,OC_FECH_OC,OC_OBSERVACIONES,ESTADO_OC,SG_JURISDICCION
2026,1,403,1,1,418,1,MARCADORES - MARCADOR PIZZINI 1270 PERM. PB NG.,1,1554,1,1554,441,2026-01-22 00:00:00,"PAPELERA ALPA, PAOLA AMELIA MATIENZO. PRESUPUESTO Nº 0002-3844.",R,1110104000
2026,1,404,1,1,419,1,PESCADO - MERLUZA KG,18,8500,18,153000,3356,2026-01-22 00:00:00,PEREZ JORGE- PRESUPUESTO N° 282193 (COCINA) DESDE EL 7/01/26 AL 14/01/26,R,1110104000
2026,1,405,1,1,420,1,"MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE PLANTA DE OXIGENO - MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE PLANTA DE OXIGENO GENERADOR BGOX - 12 EL MISMO INCUYE PROVISION E INSTALACION DE LOS REPUESTOS 
2 VALVULAS DE RETENCION DE PRODUCCIÓN 
1 VALVULA Y ACTUADOR NEUMATICA DE ECUALIZACION 
MANOMETROS 0 - 10 EMBUTIR",1,1826436.92,1,1826436.92,1943,2026-01-22 00:00:00,PRESUPUESTO 005-00007340 B GATE MANTENIMIENTO GENERADOR BGOX-12,R,1110104000
2026,1,391,1,1,422,1,"ALQUILER DE EQUIPAMIENTO HOSPITALARIO - ALQUILER EQUIPO AUTOANALIZADOR CM250 DEL 01/01/26 AL 30/04/26 
ANALIZADOR DE QUIMICA CLINICA AUTOMATICO
EL ALQUILER INCLUYE LAS SOLUCIONES NECESARIAS PARA EL FUNCIONAMIENTO DEL EQUIPO",4,607807,0,2431228,850,2026-01-21 00:00:00,EXPEDIENTE 177/26 CONTRATO ALQUILER SIGISMONDI JOSE DEL 01/01/26 AL 30/04/26,R,1110104000
2026,1,388,1,1,423,1,"ALQUILER DE EQUIPAMIENTO HOSPITALARIO - DEL 01/01/26 AL 30/04/26 COAGULOMETRO 1 CANAL MARCA WIENER
EL ALQUILER INCLUYE LAS SOLUCIONES NECESARIAS PARA EL FUNCIONAMIENTO",4,420790,0,1683160,850,2026-01-21 00:00:00,EXPEDIENTE 178/26 CONTRATO ALQUILER SIGISMONDI JOSE DEL 01/01/26 AL 30/04/26,R,1110104000
2026,1,389,1,1,424,1,"ALQUILER DE EQUIPAMIENTO HOSPITALARIO - DEL 01/01/26 AL 30/04/2026 EQUIPO DE GASES MARCA RADIOMETER ABL 80
EL ALQUILER NO INCLUYE INSUMOS",4,448065,0,1792260,850,2026-01-21 00:00:00,EXPEDIENTE 179/26 CONTRATO ALQUILER SIGISMONDI JOSE DEL 01/01/26 AL 30/04/26,R,1110104000
2026,1,390,1,1,425,1,ALQUILER DE EQUIPAMIENTO HOSPITALARIO - DEL 01/01/26 AL 30/04/26 CONTADOR MINDRAY 5 POBLACIONES LEUCOCITARIAS,4,586802,0,2347208,850,2026-01-21 00:00:00,EXPEDIENTE 180/26 CONTRATO ALQUILER SIGISMONDI JOSE DEL 01/01/26 AL 30/04/26,R,1110104000
2026,1,379,1,1,426,1,PLANTAS ORNAMENTALES - PLANTAS ORNAMENTALES (GENERICO)PINO,1,425000,1,425000,3495,2026-01-21 00:00:00,PROV. VIVERO GRANADOS PEDIDO NRO19544 PINO PARA PALACIO MUNICIPAL,R,1110101000
2026,1,473,1,1,509,1,"ALQUILER DE BAÑO QUIMICO - ALQUILER DE BAÑO QUIMICO SERVICIO PRESTADO DESDE EL 01 DE ENERO DEL 2026 HASTA EL 30 DE JUNIO 2026, PERCIBIENDO COMO CONTRAPRESTACION DEL SERVICIO UN MONTO MENSUAL DE $ 70.000",6,70000,0,420000,3208,2026-01-28 00:00:00,PROV. CASTILLO MANUEL ALEJANDRO- SEC PRODUCCION- PARQUE INDUSTRIAL,R,1110108000
2026,1,487,1,1,510,1,MINI PLUG-MINI PLUG - MINI PLUG-MINI PLUG (Genérico),1,8250.4,1,8250.4,1259,2026-01-28 00:00:00,"PRESUPUESTO 30023, SUC DANNUNZIO JORGE",R,1110105000
2026,1,490,1,1,511,1,ACEITES LUBRICANTES - DESTINO TRANSMISIONES AUTOMATICAS - TIPO FLUIDO  ( 15/17 YPF- ATFD ESSO) - PRESENTACION TAMBOR X 205 LITROS,1,960000,1,960000,1514,2026-01-28 00:00:00,CASA ELICEIRY,R,1110111000
2026,1,492,1,1,512,1,REPARACION VEHICULO - REPARACION VEHICULO (GENERICO)Reparación de Caño de Escape de motoniveladora de empresa Pauny 180 -BGZ 53.,1,150000,1,150000,2403,2026-01-28 00:00:00,"Bigorito  Leonardo Fabio ,presupuesto 0001-00000093.Motoniveladora Pauny 180 BGZ 53.",R,1110111000
2026,1,486,1,1,513,1,comisiones - comisiones (Genérico),1,65000,1,65000,826,2026-01-28 00:00:00,PROV.DUENDE AZUL PRESUP 2640 COMISION A LA PLATA POR REPUESTOS,R,1110118000
2026,1,488,1,1,514,1,REPARACION DE CAÑO DE ESCAPE - REPARACION DE CAÑO DE ESCAPE (Genérico),1,150000,1,150000,2403,2026-01-28 00:00:00,PROV.BIGORITO LEONARDO PRESUP.0091 REPARACION PARA VW13180 HKO983,R,1110118000
2026,1,491,3,1,515,3,FICHA CONECTOR JACK  P/ALIM.HEMBRA - FICHA CONECTOR JACK  P/ALIM.HEMBRA  (Genérico),1,3389.4,1,3389.4,1259,2026-01-28 00:00:00,PROV.ELECTRO DANNUNZIO PRESUP.29984 ALARGUE PARA CORRALON,R,1110118000
2026,1,491,2,1,515,2,FICHA ADAPTADORA - FICHA ADAPTADORA (GENERICO),1,2186.8,1,2186.8,1259,2026-01-28 00:00:00,PROV.ELECTRO DANNUNZIO PRESUP.29984 ALARGUE PARA CORRALON,R,1110118000
2026,1,491,1,1,515,1,Cable T T  2 X 2 1/2 - Cable T T  2 X 2 1/2 (Genérico),3,4228,3,12684,1259,2026-01-28 00:00:00,PROV.ELECTRO DANNUNZIO PRESUP.29984 ALARGUE PARA CORRALON,R,1110118000
2026,1,484,2,1,516,2,MANGUERA - MATERIAL GOMA SINTETICA S/COSTURA - REFUERZO TEXTIL SIMPLE - USO ACEITES Y CARBURANTES - RANGO TEMPERATURA 30/80°C - LONGITUD 100m.,1,33045.71,1,33045.71,3075,2026-01-28 00:00:00,"PROV. JUAN MARTIN CORREA PRESUP.0069,0068 PARA CEMENTERIO Y DEFENSA CIVIL RIEGO",R,1110118000
2026,1,484,1,1,516,1,ESCOBA - ESCOBA (GENERICO),5,10971.68,5,54858.4,3075,2026-01-28 00:00:00,"PROV. JUAN MARTIN CORREA PRESUP.0069,0068 PARA CEMENTERIO Y DEFENSA CIVIL RIEGO",R,1110118000
2026,1,485,1,1,517,1,PINTURA AL LATEX - PINTURA AL LATEX (GENERICO) BLANCO 20 LTS,1,109529.2,1,109529.2,3296,2026-01-28 00:00:00,"PRESUPUESTO N° 0003-00003448 de ""PInturería Concepto S: Cap I"" Para pintar casa del Programa Envión (adentro)",R,1110106000
2026,1,489,1,1,518,1,"SERVICIO DE IMPRESION - SERVICIO DE IMPRESION (GENERICO)
- 27 de diplomas egresados 2025 - Formato A4 $ 33.480-
- 27 distitntivos formato 6x6 $4.698-
- 27 fotos grupales $15.498-
- 27 fotos individuales $15.498-
- 12 invitaciones $ 4.236
",1,73410,1,73410,3287,2026-01-28 00:00:00,"PRESUPUESTO N°  01853 de ""Hispanograf"" Para realizar diplomas, distintivos, fotos, invitaciones para el egreso de La Casita de Chocolate",R,1110106000
2026,1,479,1,1,519,1,TAZA P/ BEBIDAS - TAZA P/ BEBIDAS (GENERICO) Polímero estampada y personalizada,31,4300,31,133300,3448,2026-01-28 00:00:00,"PRESUPUESTO de ""Sabina Anahí Flores "" Regalo para egresados de La Casita de Chocolate",R,1110106000
2026,1,481,2,1,520,2,SELLO - SELLO (GENERICO),2,8500,2,17000,441,2026-01-28 00:00:00,"PRESUPUESTO 1811,MATIENZO PAOLA",R,1110112000
2026,1,481,1,1,520,1,BOLSAS C/ADHESIVO - BOLSAS C/ADHESIVO (Genérico),5,7787.97,5,38939.85,441,2026-01-28 00:00:00,"PRESUPUESTO 1811,MATIENZO PAOLA",R,1110112000
2026,1,483,2,1,521,2,"FOTOCOPIAS - FOTOCOPIAS (Genérico)EXCEDENTES DESDE EL 01/01/ 2026 AL 31/12/2026, MISMO PRECIO HASTA UN DOLAR DE $ 1.800",8000,60,0,480000,1235,2026-01-28 00:00:00,"PRESUPUESTO 1611 , CAMINO JOSE, EXPTE. 3655/2021 1° CUERPO",R,1110200000
2026,1,483,1,1,521,1,"ALQUILER DE EQUIPOS FOTOCOPIADORES - ALQUILER DE EQUIPOS FOTOCOPIADORES (GENERICO)DESDE 01/01/2026 AL 31/12/2026 HASTA 5.000 COPIAS, MISMO PRECIO HASTA UN DOLAR DE $ 1.800",12,139455,0,1673460,1235,2026-01-28 00:00:00,"PRESUPUESTO 1611 , CAMINO JOSE, EXPTE. 3655/2021 1° CUERPO",R,1110200000
2026,1,482,2,1,522,2,"FOTOCOPIAS - FOTOCOPIAS (Genérico) EXCEDENTES DESDE EL 01/01/2026 AL 31/12/2026, ESTE PRECIO HASTA UN DOLAR DE $ 1.800",38000,60,0,2280000,1235,2026-01-28 00:00:00,"PRESUPUESTO 1611 , CAMINO JOSE, EXPTE 3655/2021 CUERPO 1",R,1110104000
2026,1,482,1,1,522,1,"ALQUILER DE EQUIPOS FOTOCOPIADORES - ALQUILER DE EQUIPOS FOTOCOPIADORES (GENERICO)DESDE EL 01/01/2026 AL 31/12/2026 HASTA 3000 COPIAS,ESTE PRECIO HASTA UN DOLAR DE $ 1.800",12,139455,0,1673460,1235,2026-01-28 00:00:00,"PRESUPUESTO 1611 , CAMINO JOSE, EXPTE 3655/2021 CUERPO 1",R,1110104000
2026,1,480,2,1,523,2,"FOTOCOPIAS - FOTOCOPIAS (Genérico)EXCEDENTES DESDE EL 01/01/2026 AL 31/12/2026,MISMO PRECIO HASTA UN DOLAR DE $ 1.800",1000,60,0,60000,1235,2026-01-28 00:00:00,"PRESUPUESTO 1611 , CAMINO JOSE EXPTE 3655/2021 CUERPO 1",R,1110117000
2026,1,480,1,1,523,1,"ALQUILER DE EQUIPOS FOTOCOPIADORES - ALQUILER DE EQUIPOS FOTOCOPIADORES (GENERICO)DESDE EL 01/01/2026 AL 31/12/2026, HASTA 5 000 COPIAS, MISMO VALOR HASTA UN DOLAR DE $ 1.800",12,121325,0,1455900,1235,2026-01-28 00:00:00,"PRESUPUESTO 1611 , CAMINO JOSE EXPTE 3655/2021 CUERPO 1",R,1110117000
2026,1,478,2,1,524,2,"FOTOCOPIAS - FOTOCOPIAS (Genérico)EXCEDENTES DESDE EL 01/01/2026 AL 31/12/2026, MISMO PRECIO HASTA UN DOLAR DE $ 1.800",40000,60,0,2400000,1235,2026-01-28 00:00:00,"PRESUPUESTO 1611  ,CAMINO JOSE, EXPTE. 3665/2021 1° CUERPO",R,1110102000
2026,1,478,1,1,524,1,"ALQUILER DE EQUIPOS FOTOCOPIADORES - ALQUILER DE EQUIPOS FOTOCOPIADORES (GENERICO)DESDE EL 01/01/2026 AL 31/12/2026, MISMO PRECIO HASTA UN DOLAR DE $ 1.800",12,139455,0,1673460,1235,2026-01-28 00:00:00,"PRESUPUESTO 1611  ,CAMINO JOSE, EXPTE. 3665/2021 1° CUERPO",R,1110102000
2026,1,476,1,1,525,1,SERVICIO DE IMPRESION - SERVICIO DE IMPRESION (Genérico) FOLLETOS TURISTICOS PARA  CONFERENCIA DE PRENSA DEL RALLY,50,650,50,32500,3287,2026-01-28 00:00:00,"PRESUPUESTO 1854, AVELLANEDA 7163",R,1110102000
2026,1,477,2,1,526,2,"FOTOCOPIAS - FOTOCOPIAS (Genérico)EXCEDENTES DESDE EL 01/01/2026 AL 31/12/2026, MISMO PRECIO HASTA UN DOLAR DE $ 1.800",70000,60,0,4200000,1235,2026-01-28 00:00:00,"PRESUPUESTO 1611, CAMINO JOSE, EXPTE. 3655/2021 1 CUERPO",R,1110112000
2026,1,477,1,1,526,1,"ALQUILER DE EQUIPOS FOTOCOPIADORES - ALQUILER DE EQUIPOS FOTOCOPIADORES (GENERICO)DESDE EL 01/01/2026 AL 31/12/2026, HASTA 3000 COPIAS, MISMO PRECIO HASTA UN DOLAR DE $ 1.800",24,139455,0,3346920,1235,2026-01-28 00:00:00,"PRESUPUESTO 1611, CAMINO JOSE, EXPTE. 3655/2021 1 CUERPO",R,1110112000
2026,1,493,1,1,527,1,AGUA MINERAL - AGUA MINERAL (GENERICO),1,1000000,0,1000000,2209,2026-01-29 00:00:00,"CORRESPONDE PREVISION, DURANTE JAVIER",R,1110200000
2026,1,494,1,1,528,1,DIARIOS - Mensuales,1,200000,0,200000,875,2026-01-29 00:00:00,Corresponde prevision Eyras Juan Carlos- El mensajero de la Costa,R,1110200000
2026,1,836,1,1,884,1,ALQUILER DE BAÑO QUIMICO - ALQUILER DE BAÑO QUIMICO  (Genérico),2,70000,2,140000,3529,2026-02-27 00:00:00,"PRESUPUESTO, TISERA BRAIAN, EXPTE.129/26",R,1110109000
2026,1,1020,1,1,1076,1,ACEITE MOTOR - ACEITE MOTOR,16,50600,16,809600,2675,2026-03-12 00:00:00,"Repuestos LC, presupuesto 000670 (taller del area)",R,1110113000
2026,1,1019,4,1,1077,4,LLAVE P/AUTOMOTOR - LLAVE P/AUTOMOTOR (LEVANTACRISTALES),1,16000,1,16000,2675,2026-03-12 00:00:00,"Repuestos LC, presupuesto 000687 (AF747PM- AE704AW)",R,1110113000
2026,1,1019,3,1,1077,3,FILTRO DE ACEITE P/VEHICULO - FILTRO DE ACEITE P/VEHICULO,4,12500,4,50000,2675,2026-03-12 00:00:00,"Repuestos LC, presupuesto 000687 (AF747PM- AE704AW)",R,1110113000
2026,1,1019,2,1,1077,2,FILTRO DE AIRE P/VEHICULO - FILTRO DE AIRE P/VEHICULO,4,12000,4,48000,2675,2026-03-12 00:00:00,"Repuestos LC, presupuesto 000687 (AF747PM- AE704AW)",R,1110113000
2026,1,1019,1,1,1077,1,BOMBA DE AGUA P/AUTOMOTOR - BOMBA DE AGUA P/AUTOMOTOR,1,128000,1,128000,2675,2026-03-12 00:00:00,"Repuestos LC, presupuesto 000687 (AF747PM- AE704AW)",R,1110113000
2026,1,166,1,1,162,1,DESTAPE DE POZOS CIEGOS PARA FAMILIAS CARENCIADAS - DESTAPE DE POZOS CIEGOS PARA FAMILIAS CARENCIADAS (GENERICO),16,55000,16,880000,68,2026-01-13 00:00:00,"PRESUPUESTO N° X 7390242 de Peyrano, Sergio de ""Atmósferico La Primera""",R,1110106000
2026,1,445,6,1,468,6,CARAMELOS - CARAMELOS (GENERICO): MISKY X 800G.,2,5180,2,10360,2209,2026-01-27 00:00:00,JAVIER DURANTE. DISTRIBUIDORA DE ALIMENTOS. PRESUPUESTO Nº 0001-00000817.COCINA HOSPITAL.,R,1110104000
2026,1,445,5,1,468,5,ATUN - ATUN (Genérico). DES S Y P X 170 G.,48,1250,48,60000,2209,2026-01-27 00:00:00,JAVIER DURANTE. DISTRIBUIDORA DE ALIMENTOS. PRESUPUESTO Nº 0001-00000817.COCINA HOSPITAL.,R,1110104000
2026,1,445,4,1,468,4,QUESO - TIPO MUZZARELLA - PRESENTACION AL PESO.,25.675,8500,25.675,218237.5,2209,2026-01-27 00:00:00,JAVIER DURANTE. DISTRIBUIDORA DE ALIMENTOS. PRESUPUESTO Nº 0001-00000817.COCINA HOSPITAL.,R,1110104000
2026,1,445,3,1,468,3,QUESO - QUESO (GENERICO): CREMOSOS CREMAC.,8.82,7900,8.82,69678,2209,2026-01-27 00:00:00,JAVIER DURANTE. DISTRIBUIDORA DE ALIMENTOS. PRESUPUESTO Nº 0001-00000817.COCINA HOSPITAL.,R,1110104000
2026,1,445,2,1,468,2,GASEOSA - ENVASE BOTELLA PLASTICA DESC. - CAPACIDAD 2 1/4L - SABOR COLA: COCA COLA.,3,3799,3,11397,2209,2026-01-27 00:00:00,JAVIER DURANTE. DISTRIBUIDORA DE ALIMENTOS. PRESUPUESTO Nº 0001-00000817.COCINA HOSPITAL.,R,1110104000
2026,1,445,1,1,468,1,GASEOSA - GASEOSA (GENERICO): SPRITE 2250.,3,3899,3,11697,2209,2026-01-27 00:00:00,JAVIER DURANTE. DISTRIBUIDORA DE ALIMENTOS. PRESUPUESTO Nº 0001-00000817.COCINA HOSPITAL.,R,1110104000
2026,1,443,5,1,469,5,FILTRO DE ACEITE P/VEHICULO - FILTRO DE ACEITE P/VEHICULO (GENERICO): CA 5611.,1,27200,1,27200,688,2026-01-27 00:00:00,BATERIAS LA PRIMERA SH. AMBULANCIA DOMINIO AB 039 OI.PRESUPUESTO Nº 0000006962.,R,1110104000
2026,1,443,4,1,469,4,FILTRO COMBUSTIBLE - FILTRO COMBUSTIBLE (Genérico): W 914/28.,1,22500,1,22500,688,2026-01-27 00:00:00,BATERIAS LA PRIMERA SH. AMBULANCIA DOMINIO AB 039 OI.PRESUPUESTO Nº 0000006962.,R,1110104000
2026,1,443,3,1,469,3,ACEITE HIDRAULICO - ACEITE HIDRAULICO (GENERICO): TOTAL VISION X 1 LT.,1,6300,1,6300,688,2026-01-27 00:00:00,BATERIAS LA PRIMERA SH. AMBULANCIA DOMINIO AB 039 OI.PRESUPUESTO Nº 0000006962.,R,1110104000
2026,1,443,2,1,469,2,AGUA DESTILADA - USO ACUMULADOR ELECTRICO - ENVASE Y CAPAC BOTELLON O BIDON 5L.,1,3000,1,3000,688,2026-01-27 00:00:00,BATERIAS LA PRIMERA SH. AMBULANCIA DOMINIO AB 039 OI.PRESUPUESTO Nº 0000006962.,R,1110104000
2026,1,443,1,1,469,1,ACEITE MOTOR - ACEITE MOTOR (Genérico): SYNTIUM 1000 10W40.,5,11000,5,55000,688,2026-01-27 00:00:00,BATERIAS LA PRIMERA SH. AMBULANCIA DOMINIO AB 039 OI.PRESUPUESTO Nº 0000006962.,R,1110104000
2026,1,444,16,1,470,16,ESPONJA - FIBRA EXTRA FUERTE 16X22 CM,6,1719.94,6,10319.64,3322,2026-01-27 00:00:00,PINAMAR HIGIENE SRL- PRESUPUESTO N° 0016-00002311/2312/2313/2314/2315 (LAVADERO-COCINA- OFICCE DE MUCAMAS),R,1110104000
2026,1,444,15,1,470,15,LANA DE ACERO - PRESENTACION PAQUETE X 12 UNIDADES,3,1369.82,3,4109.46,3322,2026-01-27 00:00:00,PINAMAR HIGIENE SRL- PRESUPUESTO N° 0016-00002311/2312/2313/2314/2315 (LAVADERO-COCINA- OFICCE DE MUCAMAS),R,1110104000
2026,1,444,14,1,470,14,TRAPO REPASADOR - TRAPO REPASADOR MEA NARANJA,2,3492.33,2,6984.66,3322,2026-01-27 00:00:00,PINAMAR HIGIENE SRL- PRESUPUESTO N° 0016-00002311/2312/2313/2314/2315 (LAVADERO-COCINA- OFICCE DE MUCAMAS),R,1110104000
2026,1,444,13,1,470,13,DETERGENTE - DETERGENTE CIF 5 LTS.,2,18676.33,2,37352.66,3322,2026-01-27 00:00:00,PINAMAR HIGIENE SRL- PRESUPUESTO N° 0016-00002311/2312/2313/2314/2315 (LAVADERO-COCINA- OFICCE DE MUCAMAS),R,1110104000
2026,1,444,12,1,470,12,PAPEL HIGIENICO - PAPEL 4 X 12 X30 M,1,16493.26,1,16493.26,3322,2026-01-27 00:00:00,PINAMAR HIGIENE SRL- PRESUPUESTO N° 0016-00002311/2312/2313/2314/2315 (LAVADERO-COCINA- OFICCE DE MUCAMAS),R,1110104000
2026,1,444,11,1,470,11,PACK ROLLO DE COCINA - PACK ROLLO DE COCINA  8X3X60 PAÑOS,1,13828.1,1,13828.1,3322,2026-01-27 00:00:00,PINAMAR HIGIENE SRL- PRESUPUESTO N° 0016-00002311/2312/2313/2314/2315 (LAVADERO-COCINA- OFICCE DE MUCAMAS),R,1110104000
2026,1,444,10,1,470,10,TOALLAS DESCARTABLES - TOALLA INTERC FELPITA 10 X 250,1,21559.18,1,21559.18,3322,2026-01-27 00:00:00,PINAMAR HIGIENE SRL- PRESUPUESTO N° 0016-00002311/2312/2313/2314/2315 (LAVADERO-COCINA- OFICCE DE MUCAMAS),R,1110104000
2026,1,444,9,1,470,9,PAPEL HIGIENICO - PAPEL HIGIENICO FELPITA  X 4 X 200 M,3,24908.08,3,74724.24,3322,2026-01-27 00:00:00,PINAMAR HIGIENE SRL- PRESUPUESTO N° 0016-00002311/2312/2313/2314/2315 (LAVADERO-COCINA- OFICCE DE MUCAMAS),R,1110104000
2026,1,444,8,1,470,8,PAPEL HIGIENICO - PAPEL HIGIENICO  8 X 300 MTS,3,21410.15,3,64230.45,3322,2026-01-27 00:00:00,PINAMAR HIGIENE SRL- PRESUPUESTO N° 0016-00002311/2312/2313/2314/2315 (LAVADERO-COCINA- OFICCE DE MUCAMAS),R,1110104000
2026,1,444,7,1,470,7,PACK ROLLOS PAPEL HIGIENICO - PAPEL HIGIENICO FELPITA 2X360,3,28876.4,3,86629.2,3322,2026-01-27 00:00:00,PINAMAR HIGIENE SRL- PRESUPUESTO N° 0016-00002311/2312/2313/2314/2315 (LAVADERO-COCINA- OFICCE DE MUCAMAS),R,1110104000
2026,1,444,6,1,470,6,DETERGENTE - SKIP ALKALINE BOOSTER PRO 20 L,2,101501.64,2,203003.28,3322,2026-01-27 00:00:00,PINAMAR HIGIENE SRL- PRESUPUESTO N° 0016-00002311/2312/2313/2314/2315 (LAVADERO-COCINA- OFICCE DE MUCAMAS),R,1110104000
2026,1,444,5,1,470,5,DETERGENTE - ALA BLANQ CHLO BOOSTER 20 L,2,78429.31,2,156858.62,3322,2026-01-27 00:00:00,PINAMAR HIGIENE SRL- PRESUPUESTO N° 0016-00002311/2312/2313/2314/2315 (LAVADERO-COCINA- OFICCE DE MUCAMAS),R,1110104000
2026,1,444,4,1,470,4,JABON LIQUIDO -  SKIP NEUTRILIZING BOOST PRO 20 L,1,135744.39,1,135744.39,3322,2026-01-27 00:00:00,PINAMAR HIGIENE SRL- PRESUPUESTO N° 0016-00002311/2312/2313/2314/2315 (LAVADERO-COCINA- OFICCE DE MUCAMAS),R,1110104000
2026,1,444,3,1,470,3,ARTICULOS DE LIMPIEZA - PERACETICO SUTTER 20 KG,1,215398.83,1,215398.83,3322,2026-01-27 00:00:00,PINAMAR HIGIENE SRL- PRESUPUESTO N° 0016-00002311/2312/2313/2314/2315 (LAVADERO-COCINA- OFICCE DE MUCAMAS),R,1110104000
2026,1,444,2,1,470,2,JABON P/LAVAR ROPA - SKIP ENZYMES POWER PRO X 20 L,1,246886.81,1,246886.81,3322,2026-01-27 00:00:00,PINAMAR HIGIENE SRL- PRESUPUESTO N° 0016-00002311/2312/2313/2314/2315 (LAVADERO-COCINA- OFICCE DE MUCAMAS),R,1110104000
2026,1,444,1,1,470,1,Rociador x 500cc - GATILLO ITALIANO,4,3400.02,4,13600.08,3322,2026-01-27 00:00:00,PINAMAR HIGIENE SRL- PRESUPUESTO N° 0016-00002311/2312/2313/2314/2315 (LAVADERO-COCINA- OFICCE DE MUCAMAS),R,1110104000
2026,1,447,23,1,471,23,ANTIBIOTICOS -  TOBRAMICINA 0.3 GOTAS 5 ML,50,3420,50,171000,3165,2026-01-27 00:00:00,VELIBO SUPPLIES S.A.S- PRESUPUESTO N° 0001-00010768 (FARMACIA),R,1110104000
2026,1,447,22,1,471,22,ANTIBIOTICOS - CEFALEXINA COMPRIMIDOS 500mg.,2000,234,2000,468000,3165,2026-01-27 00:00:00,VELIBO SUPPLIES S.A.S- PRESUPUESTO N° 0001-00010768 (FARMACIA),R,1110104000
2026,1,447,21,1,471,21,ANALGESICOS -  TRAMADOL  AMPOLLAS  100 MG/ML.,200,1646.5,200,329300,3165,2026-01-27 00:00:00,VELIBO SUPPLIES S.A.S- PRESUPUESTO N° 0001-00010768 (FARMACIA),R,1110104000
2026,1,447,20,1,471,20,DIURETICOS - FUROSEMIDA AMPOLLAS,600,490.5,600,294300,3165,2026-01-27 00:00:00,VELIBO SUPPLIES S.A.S- PRESUPUESTO N° 0001-00010768 (FARMACIA),R,1110104000
2026,1,447,19,1,471,19,ANTISEPTICO LOCAL - IODOPOVIDONA SOLUCION 1000CM3.,15,27540,15,413100,3165,2026-01-27 00:00:00,VELIBO SUPPLIES S.A.S- PRESUPUESTO N° 0001-00010768 (FARMACIA),R,1110104000
2026,1,447,18,1,471,18,VENDA USO MEDICO - DE YESO  10 X 2.7 M,40,2693.81,40,107752.4,3165,2026-01-27 00:00:00,VELIBO SUPPLIES S.A.S- PRESUPUESTO N° 0001-00010768 (FARMACIA),R,1110104000
2026,1,447,17,1,471,17,MEDICAMENTOS - ONDASENSETRON 8 MG AMPOLLAS,50,960,50,48000,3165,2026-01-27 00:00:00,VELIBO SUPPLIES S.A.S- PRESUPUESTO N° 0001-00010768 (FARMACIA),R,1110104000
2026,1,447,16,1,471,16,ANTIEMETICO - DIMENHIDRINATO 50 MG COMP,430,924,430,397320,3165,2026-01-27 00:00:00,VELIBO SUPPLIES S.A.S- PRESUPUESTO N° 0001-00010768 (FARMACIA),R,1110104000
2026,1,447,15,1,471,15,ANALGESICOS - ACIDO ACETIL SALICILICO 100 MG COMP,2000,42.68,2000,85360,3165,2026-01-27 00:00:00,VELIBO SUPPLIES S.A.S- PRESUPUESTO N° 0001-00010768 (FARMACIA),R,1110104000
2026,1,447,14,1,471,14,MEDICAMENTOS - NORADRENALINA AMPOLLAS,100,1144,100,114400,3165,2026-01-27 00:00:00,VELIBO SUPPLIES S.A.S- PRESUPUESTO N° 0001-00010768 (FARMACIA),R,1110104000
2026,1,447,13,1,471,13,OVATAS - OVATAS 10 CM X 3 MTS,40,1767.33,40,70693.2,3165,2026-01-27 00:00:00,VELIBO SUPPLIES S.A.S- PRESUPUESTO N° 0001-00010768 (FARMACIA),R,1110104000
2026,1,447,12,1,471,12,ANTIALERGICO - ANTIHISTAMINICO - DIFENHIDRAMINA CLORHIDRATO AMPOLLA,600,986,600,591600,3165,2026-01-27 00:00:00,VELIBO SUPPLIES S.A.S- PRESUPUESTO N° 0001-00010768 (FARMACIA),R,1110104000
2026,1,447,11,1,471,11,ANTIBIOTICOS - PIPERACILINA 4 g.+TAZOBACTAM 500 mg. - AMPOLLA,100,11250,100,1125000,3165,2026-01-27 00:00:00,VELIBO SUPPLIES S.A.S- PRESUPUESTO N° 0001-00010768 (FARMACIA),R,1110104000
2026,1,447,10,1,471,10,ANTIULCEROSO - RANITIDINA  AMPOLLA  50mg.,500,580,500,290000,3165,2026-01-27 00:00:00,VELIBO SUPPLIES S.A.S- PRESUPUESTO N° 0001-00010768 (FARMACIA),R,1110104000
2026,1,447,9,1,471,9,SUPLEMENTO NUTRICIONAL - NIDINA 2 800 GR NESTLE,8,23002.9,8,184023.2,3165,2026-01-27 00:00:00,VELIBO SUPPLIES S.A.S- PRESUPUESTO N° 0001-00010768 (FARMACIA),R,1110104000
2026,1,447,8,1,471,8,HIPOTENSOR - LABETALOL 200 MG COMP,500,495,500,247500,3165,2026-01-27 00:00:00,VELIBO SUPPLIES S.A.S- PRESUPUESTO N° 0001-00010768 (FARMACIA),R,1110104000
2026,1,447,7,1,471,7,ANTICONVULSIDANTE - FENITOINA COMPRIMIDOS 100mg.2 ML,50,792,50,39600,3165,2026-01-27 00:00:00,VELIBO SUPPLIES S.A.S- PRESUPUESTO N° 0001-00010768 (FARMACIA),R,1110104000
